"","GISJOIN","HDDavg","CDDavg","IECC_Clima","BA_Climate","HDD65","CDD65","HDD65SQ","CDD65SQ","CLIMATE_COLD","CLIMATE_HOTDRY","division_code","state_name","state_code","county_name","county_code","census_tract_code","TOTALPOP","TOTALHH","DIVISION_8","DIVISION_9","HHSEX_1","HHSEX_2","HHAGE","HHAGESQ","HOUSEHOLDER_RACE_1","HOUSEHOLDER_RACE_2","HOUSEHOLDER_RACE_3","HOUSEHOLDER_RACE_4","HOUSEHOLDER_RACE_5","HOUSEHOLDER_RACE_6","HOUSEHOLDER_RACE_7","SDESCENT_0","SDESCENT_1","NHSLDMEM","NHSLDMEMSQ","NUMCHILD","NUMADULT","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","MEDINCOME","MONEYPY","MONEYPY_1","MONEYPY_2","MONEYPY_3","MONEYPY_45","MONEYPY_678","EMPLOYHH_0","EMPLOYHH_12","TOTROOMS","TOTROOMSSQ","TYPEHUQ_1","TYPEHUQ_2","TYPEHUQ_3","TYPEHUQ_4","TYPEHUQ_5","YEARMADERANGE","YEARMADERANGE_1","YEARMADERANGE_2","YEARMADERANGE_3","YEARMADERANGE_4","YEARMADERANGE_5","YEARMADERANGE_6","YEARMADERANGE_7","YEARMADERANGE_8","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21","HEATHOME","ELPAY_1"
"2020","G3500010003723",3749.38814871652,1546.30871582031,4,"Mixed-Dry",3749.38814871652,1546.30871582031,14057911.4897359,2391070.64462186,0,1,9,"New Mexico",35,"Bernalillo County",1,3723,5760,2963,0,1,0.528993055555556,0.471006944444444,50.5,2550.25,0.791765102936213,0.0310496118798515,0.0364495443806952,0.0273371582855214,0,0.077286533918326,0.0361120485993925,0.681944444444444,0.318055555555556,1.94,3.7636,0.168410394870064,1.77158960512994,0.0443213296398892,0.259961645003196,0.324952056253995,0.227786064351161,0.142978904751758,54436,4,0.154235572055349,0.258521768477894,0.151535605804927,0.249071886601417,0.186635167060412,0.0765223054379681,0.923477694562032,5.2,27.04,0.363967242948135,0.391264786169245,0.0464058234758872,0.0618744313011829,0.13648771610555,1,0.00394297846527146,0.00879587503791325,0.0442826812253564,0.353654837731271,0.145283591143464,0.228692750985745,0.127995147103427,0.0873521383075523,0.831252109348633,0.0192372595342558,0,0.121160985487681,0.0205872426594668,0.0030374620317246,0.995275059061762,0.958109559613319
"2021","G3500010003724",3747.02652994792,1546.57187906901,4,"Mixed-Dry",3747.02652994792,1546.57187906901,14040207.8161335,2391884.57712705,0,1,9,"New Mexico",35,"Bernalillo County",1,3724,3181,1447,0,1,0.53536623703238,0.46463376296762,51.8,2683.24,0.863165169315826,0.0214236351071182,0.00760193503800968,0.0262612301313061,0,0.0621976503109882,0.0193503800967519,0.741905061301477,0.258094938698522,2.19,4.7961,0.412577747062889,1.77742225293711,0.0487704918032787,0.138524590163934,0.346311475409836,0.191803278688525,0.274590163934426,66164,5,0.0697995853489979,0.207325501036628,0.181064270905321,0.246026261230131,0.295784381478922,0.0542838456507521,0.945716154349248,6.3,39.69,0,0.694230769230769,0.166666666666667,0.0179487179487179,0.121153846153846,1,0.00448717948717949,0,0.0346153846153846,0.71025641025641,0.174358974358974,0.0435897435897436,0.0326923076923077,0,0.859709744298549,0,0,0.11333794056669,0.00898410504492052,0.0103662750518314,0.99239806496199,0.959375
"2022","G3500010003725",3747.07495117188,1546.55356852214,4,"Mixed-Dry",3747.07495117188,1546.55356852214,14040570.6896997,2391827.94030855,0,1,9,"New Mexico",35,"Bernalillo County",1,3725,4096,1879,0,1,0.50634765625,0.49365234375,42.8,1831.84,0.822245875465673,0.0133049494411921,0.0553485896753592,0,0,0.0851516764236296,0.0239489089941458,0.71630859375,0.28369140625,2.12,4.4944,0.295369877594465,1.82463012240554,0.0830954646368538,0.243894703457025,0.342848081192515,0.151918807484935,0.178242943228671,54323,4,0.250133049494412,0.151144225651943,0.167110164981373,0.139968068121341,0.291644491750931,0.040650406504065,0.959349593495935,5.3,28.09,0,0.50461389023798,0.154929577464789,0.0869354055366683,0.253521126760563,1,0.0602234094220495,0.0291403593977659,0.128703254006799,0.5808644973288,0.116561437591064,0.0845070422535211,0,0,0.716870675891432,0.0207557211282597,0,0.236295902075572,0.0260777009047366,0,1,0.931116389548694
"2023","G3500010003726",3751.54174804688,1546.18194580078,4,"Mixed-Dry",3751.54174804688,1546.18194580078,14074065.4873386,2390678.60952029,0,1,9,"New Mexico",35,"Bernalillo County",1,3726,2603,1041,0,1,0.520553207837111,0.479446792162889,45.7,2088.49,0.912584053794428,0,0,0.0345821325648415,0,0.0384245917387128,0.0144092219020173,0.856319631194775,0.143680368805225,2.5,6.25,0.607108549471662,1.89289145052834,0.013550135501355,0.104607046070461,0.207588075880759,0.216260162601626,0.457994579945799,105750,7,0.0787704130643612,0.0989433237271854,0.0826128722382325,0.210374639769452,0.529298751200769,0.0288372093023256,0.971162790697674,6.8,46.24,0,0.761029411764706,0,0,0.238970588235294,1,0,0,0.00827205882352941,0.0652573529411765,0.306985294117647,0.476102941176471,0.143382352941176,0,0.921229586935639,0.00864553314121038,0,0.0701248799231508,0,0,1,1
"2024","G3500010003728",3748.30387369792,1546.51346842448,4,"Mixed-Dry",3748.30387369792,1546.51346842448,14049781.9295788,2391703.90801831,0,1,9,"New Mexico",35,"Bernalillo County",1,3728,4192,1949,0,1,0.565601145038168,0.434398854961832,38.9,1513.21,0.750128270908158,0.00564391995895331,0.0492560287326834,0.0348896870189841,0,0.0569522832221652,0.103129810159056,0.708969465648855,0.291030534351145,2.09,4.3681,0.288353001539251,1.80164699846075,0.0469924812030075,0.223057644110276,0.329573934837093,0.117794486215539,0.282581453634085,57066,4,0.119035402770652,0.13801949717804,0.30271934325295,0.301693175987686,0.138532580810672,0.0400163331972234,0.959983666802777,4.6,21.16,0,0.380597014925373,0.0926251097453907,0.100965759438104,0.425812115891133,1,0,0.0140474100087796,0.038630377524144,0.235733099209833,0.515803336259877,0.137401229148376,0.0258999122036874,0.0324846356453029,0.86198050282196,0,0,0.13801949717804,0,0,1,0.961070559610706
"2025","G3500010003729",3753.71990966797,1545.92691040039,4,"Mixed-Dry",3753.71990966797,1545.92691040039,14090413.1602377,2389890.0123001,0,1,9,"New Mexico",35,"Bernalillo County",1,3729,2190,795,0,1,0.517351598173516,0.482648401826484,52.3,2735.29,0.937106918238994,0.0113207547169811,0.00628930817610063,0.0427672955974843,0,0.00251572327044025,0,0.763926940639269,0.236073059360731,2.73,7.4529,0.459119496855346,2.27088050314465,0.0291508238276299,0.115969581749049,0.217363751584284,0.284537389100127,0.35297845373891,125521,NA,0.0427672955974843,0.110691823899371,0.0830188679245283,0.144654088050314,0.618867924528302,0.0778251599147122,0.922174840085288,6.8,46.24,0,0.979468599033816,0.0108695652173913,0.00966183574879227,0,1,0,0.0144927536231884,0,0.03743961352657,0.206521739130435,0.48792270531401,0.227053140096618,0.0265700483091787,0.837735849056604,0.0238993710691824,0,0.138364779874214,0,0,1,0.630769230769231
"2026","G3500010003730",3751.84783935547,1546.09020996094,4,"Mixed-Dry",3751.84783935547,1546.09020996094,14076362.2096763,2390394.93733706,0,1,9,"New Mexico",35,"Bernalillo County",1,3730,4630,1721,0,1,0.513390928725702,0.486609071274298,43.7,1909.69,0.844276583381755,0.0162696106914585,0,0.0691458454386984,0,0.0540383497966299,0.0162696106914585,0.809935205183585,0.190064794816415,2.69,7.2361,0.653108657757118,2.03689134224288,0.0126115041525684,0.0873577360812058,0.199323285143033,0.413718855736696,0.286988618886496,114196,7,0.0383497966298664,0.10226612434631,0.0958744915746659,0.205113306217316,0.558396281231842,0.0196813495782568,0.980318650421743,6.8,46.24,0,0.886165577342048,0.0571895424836601,0.0130718954248366,0.0435729847494553,1,0,0,0.0119825708061002,0.0261437908496732,0.357298474945534,0.360566448801743,0.233115468409586,0.0108932461873638,0.902963393375944,0,0,0.0912260313771063,0.00581057524694945,0,1,0.9125
"2027","G3500010003731",3756.65063476562,1545.52582465278,4,"Mixed-Dry",3756.65063476562,1545.52582465278,14112423.991685,2388650.07466865,0,1,9,"New Mexico",35,"Bernalillo County",1,3731,3892,1358,0,1,0.491521068859198,0.508478931140802,49.6,2460.16,0.915316642120766,0,0.0191458026509573,0.0375552282768778,0,0.0279823269513991,0,0.792394655704008,0.207605344295992,2.87,8.2369,0.582474226804124,2.28752577319588,0.00250716332378224,0.0859598853868195,0.204512893982808,0.372492836676218,0.334527220630372,136944,NA,0.0633284241531664,0.0294550810014728,0.0213549337260677,0.268777614138439,0.617083946980854,0.024581589958159,0.975418410041841,7.8,60.84,0.0186781609195402,0.98132183908046,0,0,0,1,0.00574712643678161,0,0.00431034482758621,0.021551724137931,0.179597701149425,0.41235632183908,0.338362068965517,0.0380747126436782,0.768777614138439,0.0743740795287187,0,0.0964653902798233,0.0382916053019146,0.0220913107511046,1,1
"2028","G3500010003732",3754.5394933364,1545.71765854779,4,"Mixed-Dry",3754.5394933364,1545.71765854779,14096566.8070227,2389243.07994648,0,1,9,"New Mexico",35,"Bernalillo County",1,3732,6871,2612,0,1,0.498326298937564,0.501673701062436,42.1,1772.41,0.812787136294028,0.00957120980091884,0,0.132848392036753,0,0.0191424196018377,0.0256508422664625,0.802648813855334,0.197351186144666,2.63,6.9169,0.593032159264931,2.03696784073507,0.0418977202711029,0.115424111727254,0.221400698295338,0.292051756007394,0.329225713698911,109127,7,0.0562787136294028,0.0761868300153139,0.111791730474732,0.19104134762634,0.564701378254211,0.0320240180135101,0.96797598198649,7.2,51.84,0.00535523027490182,0.841842199214566,0.0049982149232417,0.0224919671545876,0.125312388432703,1,0,0.00357015351660121,0.00571224562656194,0.00678329168154231,0.113887897179579,0.545519457336666,0.311317386647626,0.0132095680114245,0.890122511485452,0.00842266462480858,0,0.0957120980091884,0.0057427258805513,0,1,0.967213114754098
"2029","G3500010003733",3744.13045247396,1546.83093261719,4,"Mixed-Dry",3744.13045247396,1546.83093261719,14018512.8451428,2392685.93410136,0,1,9,"New Mexico",35,"Bernalillo County",1,3733,3613,1368,0,1,0.502075837254359,0.497924162745641,26.8,718.24,0.484649122807018,0.157894736842105,0.116959064327485,0.00584795321637427,0,0.194444444444444,0.0402046783625731,0.530307223913645,0.469692776086355,2.52,6.3504,0.695906432748538,1.82409356725146,0.190571715145436,0.306920762286861,0.380140421263791,0.0812437311935807,0.041123370110331,23477,3,0.433479532163743,0.252923976608187,0.161549707602339,0.144736842105263,0.00730994152046784,0.0585424133811231,0.941457586618877,4,16,0,0.0365934797072522,0,0.129075182967399,0.834331337325349,1,0.00665335994677312,0.0279441117764471,0.0964737192282102,0.468396540252828,0.314038589487691,0.0632069194943446,0.0199600798403194,0.00332667997338656,0.641081871345029,0,0,0.342836257309941,0,0,0.983918128654971,0.458265139116203
"2030","G3500010003735",3746.74751790365,1546.57051595052,4,"Mixed-Dry",3746.74751790365,1546.57051595052,14038116.9629171,2391880.36080746,0,1,9,"New Mexico",35,"Bernalillo County",1,3735,6785,2816,0,1,0.492262343404569,0.507737656595431,37.7,1421.29,0.818181818181818,0.0411931818181818,0.0323153409090909,0.0337357954545455,0,0.0685369318181818,0.00603693181818182,0.511127487103906,0.488872512896094,2.41,5.8081,0.390980113636364,2.01901988636364,0.0852356020942408,0.183455497382199,0.310994764397906,0.292774869109948,0.127539267015707,75775,5,0.129261363636364,0.165482954545455,0.11328125,0.243252840909091,0.348721590909091,0.0388647404755817,0.961135259524418,5.8,33.64,0.153692614770459,0.704923486360612,0.00499001996007984,0.0695276114437791,0.0668662674650699,1,0.0246174318030605,0.0575515635395875,0.00798403193612774,0.0748502994011976,0.158017298735862,0.0968063872255489,0.570858283433134,0.00931470392548237,0.883877840909091,0.0245028409090909,0,0.0916193181818182,0,0,1,0.905996758508914
"2031","G3500010003736",3750.62799072266,1546.13452148438,4,"Mixed-Dry",3750.62799072266,1546.13452148438,14067210.3247923,2390531.95852572,0,1,9,"New Mexico",35,"Bernalillo County",1,3736,2178,911,0,1,0.507805325987144,0.492194674012856,37.4,1398.76,0.650933040614709,0.0362239297475302,0.0472008781558727,0.0526893523600439,0,0.174533479692645,0.0384193194291987,0.522497704315886,0.477502295684114,2.39,5.7121,0.566410537870472,1.82358946212953,0.131707317073171,0.374216027874564,0.294076655052265,0.138675958188153,0.0613240418118467,45599,4,0.278814489571899,0.193194291986828,0.241492864983535,0.192096597145993,0.0944017563117453,0.0493707647628267,0.950629235237173,4.8,23.04,0.486868686868687,0.274747474747475,0,0.00303030303030303,0.235353535353535,1,0.0353535353535354,0.0353535353535354,0.0232323232323232,0.201010101010101,0.291919191919192,0.236363636363636,0.104040404040404,0.0727272727272727,0.798024149286498,0.0340285400658617,0,0.126234906695939,0.0197585071350165,0.0164654226125137,0.994511525795829,0.871536523929471
"2032","G3500010003737",3750.69327799479,1546.31302897135,4,"Mixed-Dry",3750.69327799479,1546.31302897135,14067700.0655953,2391083.98356656,0,1,9,"New Mexico",35,"Bernalillo County",1,3737,2785,1130,0,1,0.517414721723519,0.482585278276481,47.7,2275.29,0.827433628318584,0,0,0.0769911504424779,0,0.0442477876106195,0.0513274336283186,0.774865350089767,0.225134649910233,2.45,6.0025,0.430088495575221,2.01991150442478,0.0366636113657195,0.0944087992667278,0.20852428964253,0.219981668194317,0.440421631530706,109120,7,0.047787610619469,0.0610619469026549,0.127433628318584,0.208849557522124,0.554867256637168,0.0235378031383738,0.976462196861626,6.7,44.89,0,0.841973244147157,0.0209030100334448,0.0167224080267559,0.120401337792642,1,0.00585284280936455,0,0.00668896321070234,0.0744147157190636,0.464046822742475,0.42809364548495,0.0133779264214047,0.00752508361204013,0.891150442477876,0.0079646017699115,0,0.100884955752212,0,0,1,1
"2033","G3500010003738",3749.77001953125,1546.37268066406,4,"Mixed-Dry",3749.77001953125,1546.37268066406,14060775.1993754,2391268.46750416,0,1,9,"New Mexico",35,"Bernalillo County",1,3738,4868,2166,0,1,0.489523418241578,0.510476581758422,36.3,1317.69,0.835180055401662,0.00600184672206833,0.0175438596491228,0.0300092336103416,0,0.069713758079409,0.0415512465373961,0.803615447822514,0.196384552177486,2.21,4.8841,0.492151431209603,1.7178485687904,0.0466200466200466,0.152097902097902,0.280594405594406,0.239801864801865,0.280885780885781,63203,5,0.192059095106187,0.156509695290859,0.136657433056325,0.261311172668513,0.253462603878116,0.0609243697478992,0.939075630252101,4.9,24.01,0,0.350592885375494,0.158102766798419,0.0687747035573123,0.422529644268775,1,0,0.0241106719367589,0.0241106719367589,0.241501976284585,0.444664031620553,0.245849802371541,0.0197628458498024,0,0.829639889196676,0.00738688827331487,0,0.15466297322253,0.00831024930747922,0,1,0.907852564102564
"2034","G3500010003803",3797.12637231557,1539.67051940639,4,"Mixed-Dry",3797.12637231557,1539.67051940639,14418168.6873344,2370585.30832915,0,1,9,"New Mexico",35,"Bernalillo County",1,3803,3384,1397,0,1,0.480791962174941,0.519208037825059,53.7,2883.69,0.957050823192556,0,0.0293486041517538,0,0,0.0136005726556908,0,0.847222222222222,0.152777777777778,2.42,5.8564,0.440944881889764,1.97905511811024,0.0201342281879195,0.143176733780761,0.262863534675615,0.309097688292319,0.264727815063386,95194,6,0.0765926986399427,0.0730136005726557,0.146743020758769,0.233357193987115,0.470293486041518,0.005851755526658,0.994148244473342,6.5,42.25,0.0427350427350427,0.940781440781441,0.00732600732600733,0,0.00915750915750916,1,0.0372405372405372,0.0561660561660562,0.0750915750915751,0.132478632478632,0.219169719169719,0.236263736263736,0.217338217338217,0.0262515262515263,0.29563350035791,0.387974230493916,0.0128847530422334,0.0622763063707946,0.153901216893343,0.0873299928418039,1,1
"2035","G3500010003804",3785.35638597276,1542.56483883328,4,"Mixed-Dry",3785.35638597276,1542.56483883328,14328922.9688248,2379506.28200474,0,1,9,"New Mexico",35,"Bernalillo County",1,3804,5873,2304,0,1,0.512174357227993,0.487825642772008,48.8,2381.44,0.943576388888889,0,0.0251736111111111,0,0,0,0.03125,0.770645326068449,0.229354673931551,2.54,6.4516,0.424045138888889,2.11595486111111,0.0207006369426752,0.217697907188353,0.323475887170155,0.219062784349409,0.219062784349409,75116,5,0.09375,0.113715277777778,0.213975694444444,0.309461805555556,0.269097222222222,0.0577956989247312,0.942204301075269,6.5,42.25,0.0598058252427184,0.926601941747573,0.00699029126213592,0.00660194174757282,0,1,0.0163106796116505,0.0205825242718447,0.0831067961165049,0.138252427184466,0.21747572815534,0.306019417475728,0.194174757281553,0.0240776699029126,0.0559895833333333,0.572048611111111,0,0.102864583333333,0.193576388888889,0.0755208333333333,1,1
"2036","G3500010003805",3762.62947269485,1544.52459113683,4,"Mixed-Dry",3762.62947269485,1544.52459113683,14157380.5487919,2385556.21262638,0,1,9,"New Mexico",35,"Bernalillo County",1,3805,2406,1020,0,1,0.508728179551122,0.491271820448878,48.7,2371.69,0.825490196078431,0.00686274509803922,0,0,0,0.0764705882352941,0.0911764705882353,0.616791354945968,0.383208645054032,2.36,5.5696,0.48921568627451,1.87078431372549,0.0696168375607124,0.191041554236373,0.295196977873718,0.248246087425796,0.1958985429034,61090,5,0.092156862745098,0.174509803921569,0.216666666666667,0.206862745098039,0.309803921568627,0.0260416666666667,0.973958333333333,5.5,30.25,0.200312989045383,0.783255086071987,0,0.0164319248826291,0,1,0.0469483568075117,0.105633802816901,0.0993740219092332,0.193270735524257,0.150234741784038,0.294992175273865,0.104068857589984,0.0054773082942097,0.231372549019608,0.312745098039216,0,0.114705882352941,0.204901960784314,0.136274509803922,1,1
"2037","G3500010003806",3776.86011057887,1544.67052170326,4,"Mixed-Dry",3776.86011057887,1544.67052170326,14264672.2948818,2386007.02061902,0,1,9,"New Mexico",35,"Bernalillo County",1,3806,3496,1583,0,1,0.495423340961098,0.504576659038902,52.1,2714.41,0.948831332912192,0.00315855969677827,0.0214782059380922,0,0,0.0113708149084018,0.0151610865445357,0.852402745995423,0.147597254004577,2.21,4.8841,0.295641187618446,1.91435881238155,0.0326086956521739,0.150815217391304,0.29585597826087,0.310461956521739,0.210258152173913,87898,6,0.0947567909033481,0.158559696778269,0.157296272899558,0.151610865445357,0.437776373973468,0.0415368639667705,0.95846313603323,5.9,34.81,0.0924321201617562,0.907567879838244,0,0,0,1,0.0179087232813403,0.025418833044483,0.0618139803581745,0.139803581744656,0.199884459849798,0.276140958983247,0.268053148469093,0.0109763142692086,0.0903348073278585,0.409349336702464,0.00568540745420088,0.0423246999368288,0.394188250157928,0.0581174984207201,1,0.914728682170543
"2038","G3500010003807",3771.43756036932,1550.27316702178,4,"Mixed-Dry",3771.43756036932,1550.27316702178,14223741.2717645,2403346.89238774,0,1,9,"New Mexico",35,"Bernalillo County",1,3807,4573,1890,0,1,0.496610540126831,0.503389459873169,53,2809,0.900529100529101,0.00582010582010582,0.0264550264550265,0.0211640211640212,0,0.00952380952380952,0.0365079365079365,0.731248633282309,0.268751366717691,2.41,5.8081,0.330687830687831,2.07931216931217,0.0761406567858181,0.189770415576867,0.358035454809648,0.144144144144144,0.231909328683522,62539,5,0.127513227513228,0.207936507936508,0.153439153439153,0.25978835978836,0.251322751322751,0.0322423058133854,0.967757694186615,5.4,29.16,0.231168831168831,0.768831168831169,0,0,0,1,0.0242424242424242,0.0367965367965368,0.0476190476190476,0.153246753246753,0.272727272727273,0.264502164502165,0.193506493506494,0.00735930735930736,0.0597883597883598,0.366666666666667,0.0142857142857143,0.0899470899470899,0.42010582010582,0.0492063492063492,1,1
"2039","G3500010004001",3740.18426327102,1547.3112942225,4,"Mixed-Dry",3740.18426327102,1547.3112942225,13988978.3232201,2394172.24122852,0,1,9,"New Mexico",35,"Bernalillo County",1,4001,5304,1698,0,1,0.504901960784314,0.495098039215686,37.7,1421.29,0.810365135453475,0.00294464075382803,0.0141342756183746,0,0,0.161955241460542,0.0106007067137809,0.197775263951735,0.802224736048265,3.07,9.4249,0.822143698468787,2.24785630153121,0.274673008323425,0.335909631391201,0.252378121284186,0.0734244946492271,0.0636147443519619,39143,3,0.225559481743227,0.28150765606596,0.182567726737338,0.210247349823322,0.100117785630153,0.136421589460264,0.863578410539736,5.4,29.16,0.359938208032956,0.595262615859938,0.0314109165808445,0.0133882595262616,0,1,0.0962924819773429,0.0484037075180227,0.102471678681771,0.146755921730175,0.195159629248198,0.15859938208033,0.180226570545829,0.0720906282183316,0.759128386336867,0.0612485276796231,0,0.143109540636042,0.0365135453474676,0,1,0.914285714285714
"2040","G3500010004300",3739.54348754883,1547.18701171875,4,"Mixed-Dry",3739.54348754883,1547.18701171875,13984185.4952689,2393787.6492312,0,1,9,"New Mexico",35,"Bernalillo County",1,4300,5604,1935,0,1,0.498037116345468,0.501962883654532,37.8,1428.84,0.713178294573643,0.041343669250646,0.0155038759689922,0,0,0.20671834625323,0.0232558139534884,0.20378301213419,0.79621698786581,2.87,8.2369,0.601033591731266,2.26896640826873,0.236010362694301,0.331088082901554,0.302849740932642,0.0792746113989637,0.0507772020725389,32036,3,0.310594315245478,0.273385012919897,0.190697674418605,0.140568475452196,0.0847545219638243,0.120261437908497,0.879738562091503,5.3,28.09,0.0140597539543058,0.731546572934974,0.046572934973638,0.0571177504393673,0.150702987697715,1,0.320738137082601,0.188488576449912,0.105887521968366,0.105448154657293,0.0676625659050967,0.138400702987698,0.0584358523725835,0.0149384885764499,0.850645994832041,0.0082687338501292,0.00361757105943152,0.124031007751938,0,0.00775193798449612,0.994315245478036,0.790155440414508
"2041","G3500010004401",3740.70803833008,1547.1789855957,4,"Mixed-Dry",3740.70803833008,1547.1789855957,13992896.6280273,2393762.81346895,0,1,9,"New Mexico",35,"Bernalillo County",1,4401,3450,1052,0,1,0.554492753623188,0.445507246376812,40.7,1656.49,0.870722433460076,0.00570342205323194,0.00665399239543726,0,0,0.116920152091255,0,0.0907246376811594,0.909275362318841,3.28,10.7584,0.571292775665399,2.7087072243346,0.252909579230081,0.424798567591764,0.228737690241719,0.0671441360787825,0.0264100268576544,45867,4,0.167300380228137,0.305133079847909,0.1606463878327,0.268060836501901,0.0988593155893536,0.078503301540719,0.921496698459281,6,36,0.0791426215993405,0.882934872217642,0,0.0379225061830173,0,1,0.117889530090684,0.254740313272877,0.178070898598516,0.199505358615004,0.0527617477328937,0.153338829348722,0.0436933223413026,0,0.838403041825095,0.0114068441064639,0,0.102661596958175,0.0475285171102662,0,1,0.807692307692308
"2042","G3500010004402",3740.859375,1547.2201944987,4,"Mixed-Dry",3740.859375,1547.2201944987,13994028.8635254,2393890.33026459,0,1,9,"New Mexico",35,"Bernalillo County",1,4402,4070,1461,0,1,0.502457002457002,0.497542997542998,42.3,1789.29,0.785763175906913,0,0.0205338809034908,0.00752908966461328,0,0.175906913073237,0.0102669404517454,0.271498771498771,0.728501228501228,2.77,7.6729,0.555099247091034,2.21490075290897,0.184200946487077,0.391700036403349,0.299599563159811,0.074990899162723,0.0495085547870404,49893,4,0.14031485284052,0.306639288158795,0.135523613963039,0.258042436687201,0.159479808350445,0.0458999484270242,0.954100051572976,6.2,38.44,0.081619937694704,0.846728971962617,0.0398753894080997,0.0249221183800623,0.00685358255451713,1,0.104672897196262,0.122741433021807,0.204984423676012,0.138940809968847,0.124610591900312,0.212461059190031,0.07601246105919,0.0155763239875389,0.796030116358659,0.0396988364134155,0,0.0574948665297741,0.054072553045859,0.052703627652293,1,0.772727272727273
"2043","G3500010004501",3739.48978678385,1547.20733642578,4,"Mixed-Dry",3739.48978678385,1547.20733642578,13983783.8654608,2393850.54188976,0,1,9,"New Mexico",35,"Bernalillo County",1,4501,3322,1032,0,1,0.480734497290789,0.519265502709211,38.2,1459.24,0.766472868217054,0,0,0,0,0.219961240310078,0.0135658914728682,0.080373269114991,0.919626730885009,3.22,10.3684,0.579457364341085,2.64054263565891,0.396989651928504,0.314205079962371,0.205079962370649,0.0442144873000941,0.0395108184383819,36912,3,0.247093023255814,0.280038759689922,0.138565891472868,0.301356589147287,0.0329457364341085,0.101592115238817,0.898407884761183,5.5,30.25,0.157212317666126,0.715559157212318,0.0299837925445705,0.0162074554294976,0.0810372771474878,1,0.224473257698541,0.354132901134522,0.0996758508914101,0.0875202593192869,0.0810372771474878,0.110210696920583,0.0429497568881686,0,0.86046511627907,0.0445736434108527,0,0.062015503875969,0.0213178294573643,0,0.988372093023256,0.82051282051282
"2044","G3500010004502",3739.96466936384,1547.20533970424,4,"Mixed-Dry",3739.96466936384,1547.20533970424,13987335.7280898,2393844.36320932,0,1,9,"New Mexico",35,"Bernalillo County",1,4502,4152,1307,0,1,0.524325626204239,0.475674373795761,38.7,1497.69,0.724560061208875,0.00688599846977812,0.0665646518745218,0.00612088752869166,0,0.179035960214231,0.0168324407039021,0.198458574181118,0.801541425818882,3.17,10.0489,0.280030604437643,2.88996939556236,0.377580071174377,0.305693950177936,0.216370106761566,0.0701067615658363,0.0302491103202847,36067,3,0.272379495026779,0.260902830910482,0.19663351185922,0.152257077276205,0.117827084927314,0.0584677419354839,0.941532258064516,5.9,34.81,0.0697831978319783,0.873306233062331,0.0169376693766938,0.0210027100271003,0.018970189701897,1,0.18360433604336,0.326558265582656,0.130081300813008,0.146341463414634,0.0982384823848238,0.0420054200542005,0.0677506775067751,0.00542005420054201,0.801836266258607,0.0130068859984698,0,0.134659525631217,0.0504973221117062,0,1,0.811428571428571
"2045","G3500010004602",3743.33433180589,1547.54365891677,4,"Mixed-Dry",3743.33433180589,1547.54365891677,14012551.9196766,2394891.37625349,0,1,9,"New Mexico",35,"Bernalillo County",1,4602,4154,1458,0,1,0.501925854597978,0.498074145402022,43.4,1883.56,0.783264746227709,0.0288065843621399,0.0267489711934156,0.00754458161865569,0,0.138545953360768,0.0150891632373114,0.310784785748676,0.689215214251324,2.85,8.1225,0.601508916323731,2.24849108367627,0.138255519363011,0.319580166485704,0.357582338038364,0.116539992761491,0.0680419833514296,48397,4,0.181069958847737,0.213991769547325,0.219478737997257,0.247599451303155,0.137860082304527,0.116483516483516,0.883516483516483,6,36,0.210308056872038,0.76718009478673,0.0225118483412322,0,0,1,0.149881516587678,0.0408767772511848,0.212085308056872,0.245260663507109,0.135663507109005,0.0888625592417062,0.103672985781991,0.023696682464455,0.774348422496571,0.0294924554183813,0,0.115912208504801,0.0541838134430727,0.0260631001371742,1,0.944206008583691
"2046","G3500010004603",3740.7470259233,1547.25471635298,4,"Mixed-Dry",3740.7470259233,1547.25471635298,13993188.311954,2393997.15727655,0,1,9,"New Mexico",35,"Bernalillo County",1,4603,4130,1415,0,1,0.516222760290557,0.483777239709443,39,1521,0.730035335689046,0.00565371024734982,0.0558303886925795,0,0,0.177385159010601,0.031095406360424,0.212106537530266,0.787893462469734,2.89,8.3521,0.484805653710247,2.40519434628975,0.197349570200573,0.375358166189112,0.271131805157593,0.105300859598854,0.0508595988538682,50982,4,0.22756183745583,0.142756183745583,0.196466431095406,0.263604240282686,0.169611307420495,0.0447970135324312,0.955202986467569,5.9,34.81,0.158653846153846,0.841346153846154,0,0,0,1,0.126373626373626,0.221153846153846,0.289148351648352,0.121565934065934,0.0460164835164835,0.178571428571429,0.0171703296703297,0,0.881272084805654,0.00706713780918728,0.0049469964664311,0.0600706713780919,0.0226148409893993,0,0.975971731448763,0.951923076923077
