"","GISJOIN","UATYP10","HDD65","HDD65SQ","CDD65","CDD65SQ","CLIMATE_COLD","CLIMATE_HOTDRY","TOTALPOP","TOTALHH","DIVISION_8","DIVISION_9","HHSEX_1","HHSEX_2","HHAGE","HHAGESQ","HOUSEHOLDER_RACE_1","HOUSEHOLDER_RACE_2","HOUSEHOLDER_RACE_3","HOUSEHOLDER_RACE_4","HOUSEHOLDER_RACE_5","HOUSEHOLDER_RACE_6","HOUSEHOLDER_RACE_7","SDESCENT_0","SDESCENT_1","NHSLDMEM","NHSLDMEMSQ","NUMCHILD","NUMADULT","EDUCATION_1","EDUCATION_2","EDUCATION_3","EDUCATION_4","EDUCATION_5","MEDINCOME","MONEYPY","MONEYPY_1","MONEYPY_2","MONEYPY_3","MONEYPY_45","MONEYPY_678","EMPLOYHH_0","EMPLOYHH_12","TOTROOMS","TOTROOMSSQ","TYPEHUQ_1","TYPEHUQ_2","TYPEHUQ_3","TYPEHUQ_4","TYPEHUQ_5","YEARMADERANGE_1","YEARMADERANGE_2","YEARMADERANGE_3","YEARMADERANGE_4","YEARMADERANGE_5","YEARMADERANGE_6","YEARMADERANGE_7","YEARMADERANGE_8","UGASHERE","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21","HEATHOME","ELPAY_1","ELPAY_2","UATYP10_R","UATYP10_U","UATYP10_C"
"2309","G3500450000202","U",5477.88338883197,30007206.4216412,847.043664264667,717482.969170913,1,0,5181,5181,0,1,0.464389114070643,0.535610885929357,38.6,1489.96,0.783053464582127,0.00443929743292801,0.122177185871453,0.0171781509361127,0,0.0206523837097086,0.0524995174676703,0.827060413047674,0.172939586952326,2.69,7.2361,0.268674001158078,2.42132599884192,0.0576867608883761,0.18863570810499,0.376982982405538,0.192962215171618,0.183732333429478,95431,6,0.0607822410147992,0.0914376321353065,0.157505285412262,0.212473572938689,0.477801268498943,0.00691443388072602,0.993085566119274,6.3,39.69,0.0487309644670051,0.909644670050761,0.0314720812182741,0.0101522842639594,0,0.0274111675126904,0.0314720812182741,0.0654822335025381,0.185786802030457,0.155329949238579,0.252284263959391,0.256852791878173,0.0253807106598985,1,0.928646934460888,0.00739957716701903,0,0.0391120507399577,0.0169133192389006,0.00792811839323467,1,1,0,0,1,0
"2310","G3500450000204","U",5470.01562006787,29921070.8837864,838.310299024031,702764.15744976,1,0,2040,2040,0,1,0.48578431372549,0.51421568627451,34.7,1204.09,0.719117647058824,0,0.184803921568627,0.00147058823529412,0.000980392156862745,0.078921568627451,0.0147058823529412,0.713235294117647,0.286764705882353,2.58,6.6564,0.232352941176471,2.34764705882353,0.13392200147167,0.237674760853569,0.428256070640177,0.127299484915379,0.0728476821192053,57100,4,0.152777777777778,0.181818181818182,0.208333333333333,0.224747474747475,0.232323232323232,0.0393013100436681,0.960698689956332,5.3,28.09,0.221703617269545,0.698949824970828,0.0128354725787631,0.0373395565927655,0.029171528588098,0.0315052508751459,0.236872812135356,0.20536756126021,0.170361726954492,0.217036172695449,0.0385064177362894,0.073512252042007,0.0268378063010502,1,0.681818181818182,0.0441919191919192,0,0.16540404040404,0.0795454545454545,0.029040404040404,1,0.805194805194805,0.194805194805195,0,1,0
"2311","G3500450000205","U",5438.35984413297,29575757.7942779,870.020171202181,756935.098298672,1,0,6217,6217,0,1,0.472414347756152,0.527585652243848,28.4,806.56,0.627312208460672,0,0.312530159240791,0.0188193662538202,0,0.0281486247386199,0.0131896413060962,0.775776097796365,0.224223902203635,2.73,7.4529,0.269261701785427,2.46073829821457,0.188235294117647,0.321266968325792,0.339064856711916,0.113725490196078,0.0377073906485671,37753,3,0.249013590530469,0.284085927224901,0.160017536168347,0.199912319158264,0.106970626918018,0.0651021953065859,0.934897804693414,4.9,24.01,0.245117576723794,0.469908330011957,0.0063770426464727,0.143483459545636,0.13511359107214,0.00876843363889996,0.150657632522918,0.184934236747708,0.26664009565564,0.201673973694699,0.110402550817059,0.0370665603826226,0.0398565165404544,1,0.832091188075405,0.00876808417360807,0,0.158702323542306,0.000438404208680403,0,1,0.885408079142622,0.114591920857378,0,1,0
"2312","G3500450000301","U",5414.90413411458,29321186.7816512,886.561169035931,785990.706442357,1,0,5009,5009,0,1,0.499700539029746,0.500299460970254,32.8,1075.84,0.645038929926133,0.029546815731683,0.222200039928129,0.0253543621481334,0,0.0379317228987822,0.0399281293671392,0.775204631663007,0.224795368336993,2.49,6.2001,0.224595727690158,2.26540427230984,0.0651280429971546,0.186847929181157,0.543155232374328,0.0920012646221941,0.112867530825166,60104,5,0.184760956175299,0.225099601593625,0.0896414342629482,0.237549800796813,0.262948207171315,0.0446194225721785,0.955380577427822,5.4,29.16,0.0211426000899685,0.58344579397211,0.0868196131354026,0.124156545209177,0.184435447593342,0.0274403958614485,0.100314889788574,0.147098515519568,0.291497975708502,0.266306792622582,0.11336032388664,0.0499325236167341,0.00404858299595142,1,0.762948207171315,0,0,0.223107569721116,0.0139442231075697,0,1,0.730489073881374,0.269510926118626,0,1,0
"2313","G3500450000302","U",5410.30862247243,29271439.3903995,889.754644664753,791663.327702501,1,0,3491,3491,0,1,0.552563735319393,0.447436264680607,30.4,924.16,0.690919507304497,0.00229160698940132,0.240332283013463,0.00630191922085362,0,0.00429676310512747,0.0558579203666571,0.857061014036093,0.142938985963907,2.59,6.7081,0.291893440274993,2.29810655972501,0.0627376425855513,0.326520912547529,0.354087452471483,0.144011406844106,0.112642585551331,56023,4,0.161098737936154,0.143281365998515,0.25909428359317,0.236080178173719,0.200445434298441,0.0451686678101772,0.954831332189823,5.9,34.81,0.00539447066756575,0.786244099797707,0.0289952798381659,0.109238031018206,0.0701281186783547,0.0910316925151719,0.419420094403237,0.23465947403911,0.139581928523264,0.0714767363452461,0.0236008091706001,0.00674308833445718,0.0134861766689144,1,0.861915367483296,0.00816629547141797,0,0.11358574610245,0.0133630289532294,0.00296956198960653,1,0.915921288014311,0.0840787119856887,0,1,0
"2314","G3500450000401","U",5385.58066467669,29004479.0957394,904.857119196112,818766.406159886,1,0,4958,4958,0,1,0.559701492537313,0.440298507462687,37.4,1398.76,0.670028237192416,0.0344897135941912,0.216417910447761,0.0129084308188786,0,0.0227914481645825,0.0433642597821702,0.783380395320694,0.216619604679306,2.71,7.3441,0.239814441306979,2.47018555869302,0.091102985984156,0.217245581962218,0.432967702620353,0.148689823278489,0.109993906154784,67750,5,0.138049058756418,0.180832857957787,0.150028522532801,0.256132344552196,0.274957216200799,0.0305418719211823,0.969458128078818,5.7,32.49,0.102998065764023,0.756769825918762,0.0140232108317215,0.0454545454545455,0.0807543520309478,0.0193423597678917,0.275628626692456,0.12137330754352,0.332688588007737,0.153288201160542,0.0251450676982592,0.0652804642166344,0.00725338491295938,1,0.877353108956075,0.00456360524814604,0,0.0325156873930405,0.0752994865944096,0.0102681118083286,1,0.857965451055662,0.142034548944338,0,1,0
"2315","G3500450000402","U",5395.2829378858,29109077.9798417,898.775523221093,807797.441141349,1,0,3797,3797,0,1,0.511456412957598,0.488543587042402,31.2,973.44,0.411114037397946,0.00895443771398472,0.471688174874901,0.00289702396628918,0,0.066631551224651,0.0387147748222281,0.790887542796945,0.209112457203055,2.6,6.76,0.231498551488017,2.36850144851198,0.190414507772021,0.283246977547496,0.383851468048359,0.10880829015544,0.0336787564766839,36091,3,0.251336898395722,0.288006111535523,0.106187929717341,0.268143621084798,0.0863254392666157,0.065998821449617,0.934001178550383,4.4,19.36,0.173884077281812,0.354430379746835,0.0433044636908727,0.263157894736842,0.165223184543638,0.0886075949367089,0.151232511658894,0.0832778147901399,0.129913391072618,0.157894736842105,0.14257161892072,0.118587608261159,0.127914723517655,1,0.787624140565317,0.00381970970206264,0,0.18716577540107,0.0190985485103132,0.00229182582123759,1,0.766826923076923,0.233173076923077,0,1,0
"2316","G3500450000503","U",5464.82297342765,29864290.1309026,861.86545732078,742812.066522756,1,0,3151,3151,0,1,0.532846715328467,0.467153284671533,28.4,806.56,0.289114566804189,0,0.59473183116471,0.0111075848936845,0,0.0422088225960013,0.0628371945414154,0.732465883846398,0.267534116153602,3.41,11.6281,0.266582037448429,3.14341796255157,0.241695303550974,0.302978235967927,0.345360824742268,0.0400916380297824,0.0698739977090493,42712,4,0.170810810810811,0.246486486486486,0.263783783783784,0.178378378378378,0.140540540540541,0.121359223300971,0.878640776699029,5,25,0.754901960784314,0.229411764705882,0.00196078431372549,0.0137254901960784,0,0.0284313725490196,0.00392156862745098,0.0470588235294118,0.150980392156863,0.115686274509804,0.347058823529412,0.222549019607843,0.0843137254901961,1,0.79027027027027,0.0162162162162162,0,0.135135135135135,0.0291891891891892,0.0108108108108108,0.981621621621622,1,0,0,1,0
"2317","G3500450000504","C",5646.00193512938,31877337.8514847,779.909451503256,608258.75254411,1,0,1981,1981,0,1,0.445229681978799,0.554770318021201,36.8,1354.24,0.391721352852095,0.0524987380111055,0.447753659767794,0,0,0.0923775870772337,0.0156486622917718,0.907622412922766,0.0923775870772337,3.08,9.4864,0.200403836446239,2.87959616355376,0.0774193548387097,0.348387096774194,0.443548387096774,0.0508064516129032,0.0798387096774194,65222,5,0.104037267080745,0.113354037267081,0.228260869565217,0.326086956521739,0.228260869565217,0.096039603960396,0.903960396039604,5.1,26.01,0.503293807641634,0.487483530961792,0,0,0.00922266139657444,0.0566534914361001,0.0171277997364954,0.0395256916996047,0.263504611330698,0.144927536231884,0.27931488801054,0.198945981554677,0,1,0.395962732919255,0.281055900621118,0,0.0605590062111801,0.144409937888199,0.0854037267080745,0.967391304347826,1,0,0,0,1
"2318","G3500450000505","C",5699.39764345039,32483133.4981679,742.047650453753,550634.715543935,1,0,6170,6170,0,1,0.538735818476499,0.461264181523501,37.2,1383.84,0.391896272285251,0.00194489465153971,0.553322528363047,0.0123176661264182,0,0.0254457050243112,0.0150729335494327,0.9,0.1,2.93,8.5849,0.208589951377634,2.72141004862237,0.0879007238883144,0.299120992761117,0.47440537745605,0.0695449844881075,0.0690279214064116,53125,4,0.159943046986236,0.212624584717608,0.159943046986236,0.259610821072615,0.207878500237304,0.0889046941678521,0.911095305832148,5.4,29.16,0.467213114754098,0.507416081186573,0,0.00741608118657299,0.0179547228727557,0.0644028103044497,0.024199843871975,0.0862607338017174,0.16783762685402,0.204527712724434,0.292740046838407,0.0827478532396565,0.0772833723653396,1,0.691504508780256,0.0958709065021357,0,0.0612244897959184,0.135738016136687,0.00806834361651637,0.992406264831514,0.929012345679012,0.0709876543209877,0,0,1
"2319","G3500450000607","U",5450.97170600994,29713092.5397209,837.165249652598,700845.655225897,1,0,4562,4562,0,1,0.460762823323104,0.539237176676896,33.6,1128.96,0.439938623410785,0.0118369136343709,0.412099956159579,0,0,0.0964489259096887,0.0396755808855765,0.718106093818501,0.281893906181499,3.3,10.89,0.160675142481368,3.13932485751863,0.264371772805508,0.273321858864028,0.366265060240964,0.048881239242685,0.0471600688468158,55526,4,0.132582322357019,0.256499133448873,0.133448873483536,0.298093587521664,0.179376083188908,0.0946714950853595,0.90532850491464,5.3,28.09,0.494345718901454,0.505654281098546,0,0,0,0.04281098546042,0.0355411954765751,0.0298869143780291,0.153473344103393,0.098546042003231,0.162358642972536,0.397415185783522,0.079967689822294,1,0.681109185441941,0.0944540727902946,0,0.123050259965338,0.0571923743500867,0.0441941074523397,1,0.729957805907173,0.270042194092827,0,1,0
"2320","G3500450000608","C",5461.59871171298,29829060.4877849,788.896599117428,622357.844099045,1,0,6502,6502,0,1,0.474776991694863,0.525223008305137,35.3,1246.09,0.704398646570286,0,0.218855736696401,0.0241464164872347,0.00215318363580437,0.0339895416794832,0.0164564749307905,0.821900953552753,0.178099046447247,2.97,8.8209,0.209781605659797,2.7602183943402,0.13312766967252,0.345040341718083,0.400094921689606,0.0408163265306122,0.0809207403891789,69521,5,0.139598540145985,0.133211678832117,0.140054744525547,0.401916058394161,0.18521897810219,0.10053799596503,0.89946200403497,5.4,29.16,0.616075245831552,0.383924754168448,0,0,0,0,0.0162462590850791,0.0440359127832407,0.168875587858059,0.181274048738777,0.315519452757589,0.178281316802052,0.0957674219752031,1,0.265967153284672,0.380018248175182,0,0.136405109489051,0.143248175182482,0.0743613138686131,1,1,0,0,0,1
"2321","G3500450000609","C",5425.50453452797,29436099.4541836,749.962390600544,562443.587315283,1,0,1385,1385,0,1,0.555956678700361,0.444043321299639,28,784,0.902527075812274,0,0.0209386281588448,0.0072202166064982,0,0.0303249097472924,0.0389891696750903,0.778339350180505,0.221660649819495,2.46,6.0516,0.262815884476534,2.19718411552347,0.130490956072351,0.301033591731266,0.37984496124031,0.0904392764857881,0.0981912144702842,36604,3,0.25709219858156,0.294326241134752,0.120567375886525,0.148936170212766,0.179078014184397,0.0849220103986135,0.915077989601387,4.9,24.01,0.126198083067093,0.468051118210863,0.0351437699680511,0.130990415335463,0.23961661341853,0.0431309904153355,0.097444089456869,0.0527156549520767,0.388178913738019,0.301916932907348,0.0511182108626198,0.0495207667731629,0.0159744408945687,1,0.826241134751773,0.0460992907801418,0,0.0514184397163121,0.0514184397163121,0.024822695035461,1,0.837931034482759,0.162068965517241,0,0,1
"2322","G3500450000610","C",5468.06304196662,29899713.4309213,740.009017055017,547613.345322732,1,0,4299,4299,0,1,0.561991160735055,0.438008839264945,35.1,1232.01,0.691090951384043,0.00535008141428239,0.218655501279367,0.00209351011863224,0,0.0514073040241917,0.0314026517794836,0.76040939753431,0.23959060246569,2.73,7.4529,0.19283554314957,2.53716445685043,0.208153795160756,0.329134902220749,0.328471992045078,0.0722572091481604,0.0619821014252569,42103,4,0.179796696315121,0.286531130876747,0.158831003811944,0.189961880559085,0.184879288437103,0.0562429696287964,0.943757030371204,5.5,30.25,0.319072164948454,0.599484536082474,0.0422680412371134,0.0118556701030928,0.027319587628866,0.106185567010309,0.144845360824742,0.133505154639175,0.208247422680412,0.0752577319587629,0.159278350515464,0.0896907216494845,0.0829896907216495,1,0.701397712833545,0.136594663278272,0,0.0857687420584498,0.0571791613722999,0.0190597204574333,1,0.932432432432432,0.0675675675675676,0,0,1
"2323","G3500450000611","C",5987.42476139546,35849255.2733715,598.29445702944,357956.257312152,1,0,3570,3570,0,1,0.502521008403361,0.497478991596639,46.1,2125.21,0.926050420168067,0,0.0310924369747899,0.00252100840336134,0,0.0238095238095238,0.0165266106442577,0.886274509803922,0.113725490196078,2.52,6.3504,0.196078431372549,2.32392156862745,0.0632273079906905,0.301396431342126,0.403025601241272,0.159038013964313,0.0733126454615981,56776,4,0.0775193798449612,0.220577871740662,0.221987315010571,0.266384778012685,0.213530655391121,0.0760534429599178,0.923946557040082,5.8,33.64,0.4914502849905,0.485750474984167,0,0.0177327422419253,0.00506649778340722,0.019632678910703,0.0189993666877771,0.0588980367321089,0.16846105129829,0.127295756808106,0.27359088030399,0.246991766941102,0.0861304623179227,1,0.339675828047921,0.326286116983791,0,0.0972515856236787,0.1092318534179,0.127554615926709,1,1,0,0,0,1
"2324","G3500450000612","C",5425.61955745046,29437347.5821889,740.716608301134,548661.093813136,1,0,2240,2240,0,1,0.551785714285714,0.448214285714286,34,1156,0.741071428571429,0,0.0870535714285714,0.00401785714285714,0,0.146875,0.0209821428571429,0.665178571428571,0.334821428571429,2.77,7.6729,0.295535714285714,2.47446428571429,0.113543091655267,0.376196990424077,0.378248974008208,0.0766073871409029,0.0554035567715458,52959,4,0.103359173126615,0.25968992248062,0.232558139534884,0.311369509043928,0.0930232558139535,0.0269151138716356,0.973084886128364,5.1,26.01,0.442263279445727,0.415704387990762,0.0103926096997691,0.106235565819861,0.0254041570438799,0.0288683602771363,0.120092378752887,0.11662817551963,0.183602771362587,0.293302540415704,0.115473441108545,0.106235565819861,0.035796766743649,1,0.779069767441861,0.104651162790698,0,0.0684754521963824,0.0232558139534884,0.0180878552971576,0.993540051679587,0.865079365079365,0.134920634920635,0,0,1
"2325","G3500450000613","C",5562.81721278336,30944935.3428389,744.183652153932,553809.308133165,1,0,3979,3979,0,1,0.534305101784368,0.465694898215632,47.7,2275.29,0.880874591605931,0,0.0525257602412667,0.00427243025885901,0.00955013822568485,0.0527770796682584,0,0.793415431012817,0.206584568987183,2.61,6.8121,0.144759989947223,2.46524001005278,0.151084010840108,0.315040650406504,0.435636856368564,0.0823170731707317,0.0159214092140921,54426,4,0.108481262327416,0.252465483234714,0.174884944115713,0.276134122287968,0.188034188034188,0.0462462462462462,0.953753753753754,5.6,31.36,0.482837528604119,0.498855835240275,0.0183066361556064,0,0,0.0446224256292906,0.0600686498855835,0.0760869565217391,0.291762013729977,0.156178489702517,0.237414187643021,0.129862700228833,0.0040045766590389,1,0.692965154503616,0.10387902695595,0.00525969756738988,0.0992767915844839,0.0677186061801446,0.0309007232084155,1,0.956756756756757,0.0432432432432432,0,0,1
"2326","G3500450000702","C",5460.27894370702,29814646.1430903,822.170238668955,675963.901352966,1,0,1370,1370,0,1,0.494890510948905,0.505109489051095,47.2,2227.84,0.875912408759124,0.0532846715328467,0.0291970802919708,0.0116788321167883,0,0.0299270072992701,0,0.675182481751825,0.324817518248175,2.69,7.2361,0.135766423357664,2.55423357664234,0.0694037145650049,0.405669599217986,0.349951124144673,0.112414467253177,0.0625610948191593,63693,5,0.0943025540275049,0.141453831041257,0.200392927308448,0.31041257367387,0.253438113948919,0.0646108663729809,0.935389133627019,5.8,33.64,0.510815307820299,0.475873544093178,0.0133111480865225,0,0,0.0632279534109817,0.0282861896838602,0.111480865224626,0.156405990016639,0.136439267886855,0.264559068219634,0.201331114808652,0.0382695507487521,0,0.131630648330059,0.487229862475442,0,0.121807465618861,0.165029469548134,0.0943025540275049,1,1,0,0,0,1
"2327","G3500450000705","C",5237.07734673513,27426979.1356862,884.373889016965,782117.175574992,1,0,4102,4102,0,1,0.49756216479766,0.50243783520234,26.4,696.96,0.745002437835202,0.00633837152608484,0.196977084349098,0.00195026816187226,0,0.0216967333008289,0.0280351048269137,0.620429058995612,0.379570941004388,3.3,10.89,0.3022915650902,2.9977084349098,0.173793103448276,0.330114942528736,0.419770114942529,0.0298850574712644,0.0464367816091954,57545,4,0.198872785829308,0.206119162640902,0.139291465378422,0.327697262479871,0.128019323671498,0.0664395229982964,0.933560477001704,5.6,31.36,0.463531015678255,0.443081117927744,0.0388548057259714,0.0136332651670075,0.0408997955010225,0.005453306066803,0.102931152010907,0.0974778459441036,0.215405589638718,0.176550783912747,0.228357191547376,0.168370824812543,0.005453306066803,1,0.823671497584541,0.0273752012882448,0,0.110305958132045,0.0322061191626409,0.00644122383252818,1,1,0,0,0,1
"2328","G3500450000706","C",6070.99364222205,36856963.8039005,599.865519958739,359838.642035368,1,0,2908,2908,0,1,0.458734525447043,0.541265474552957,45.1,2034.01,0.775790921595598,0,0.0216643741403026,0,0,0.177785419532325,0.0247592847317744,0.432599724896836,0.567400275103164,2.58,6.6564,0.177097661623109,2.40290233837689,0.228848114169215,0.434760448521916,0.267584097859327,0.055045871559633,0.0137614678899083,48125,4,0.288888888888889,0.182222222222222,0.180444444444444,0.193777777777778,0.154666666666667,0.111760409057706,0.888239590942294,5.2,27.04,0.651048951048951,0.344055944055944,0.0048951048951049,0,0,0.0923076923076923,0.0776223776223776,0.0342657342657343,0.123776223776224,0.247552447552448,0.217482517482517,0.16013986013986,0.0468531468531469,1,0.365333333333333,0.324444444444444,0,0.0604444444444444,0.151111111111111,0.0986666666666667,1,1,0,0,0,1
"2329","G3500450000707","C",5306.38457790564,28157717.2886348,852.047230160698,725984.482424518,1,0,4042,4042,0,1,0.500247402276101,0.499752597723899,35.2,1239.04,0.59203364670955,0,0.296635329045027,0.0098960910440376,0,0.0865907966353291,0.0148441365660564,0.642503711034142,0.357496288965858,2.99,8.9401,0.234537357743691,2.75546264225631,0.191523390643742,0.282686925229908,0.326269492203119,0.0931627349060376,0.106357457017193,59402,4,0.146636432350718,0.18291761148904,0.174603174603175,0.216175359032502,0.279667422524565,0.0936986301369863,0.906301369863014,5.2,27.04,0.279054054054054,0.585135135135135,0.00608108108108108,0.0736486486486486,0.0560810810810811,0.0277027027027027,0.097972972972973,0.167567567567568,0.197297297297297,0.240540540540541,0.149324324324324,0.106081081081081,0.0135135135135135,1,0.749811035525321,0.0309901738473167,0.0204081632653061,0.17535903250189,0.0166288737717309,0.00680272108843537,1,0.964664310954064,0.0353356890459364,0,0,1
"2330","G3500450000708","C",5377.7997578125,28920730.2351282,840.37639251105,706232.481089887,1,0,4710,4710,0,1,0.522292993630573,0.477707006369427,32.6,1062.76,0.662208067940552,0.00360934182590234,0.198301486199575,0,0,0.083864118895966,0.0520169851380042,0.562420382165605,0.437579617834395,2.88,8.2944,0.199575371549894,2.68042462845011,0.192743009320905,0.293275632490013,0.380492676431425,0.0695739014647137,0.0639147802929427,38844,3,0.316819571865443,0.198165137614679,0.141284403669725,0.22262996941896,0.121100917431193,0.0936309199782254,0.906369080021775,5.4,29.16,0.500532481363152,0.485090521831736,0,0,0.0143769968051118,0.0292864749733759,0.0356762513312034,0.060702875399361,0.176251331203408,0.286474973375932,0.251331203407881,0.153354632587859,0.00692225772097977,1,0.574923547400612,0.148012232415902,0,0.132110091743119,0.11131498470948,0.0336391437308868,1,0.843243243243243,0.156756756756757,0,0,1
"2331","G3500450000900","C",5321.93909344457,28323035.7143336,871.08379043438,758786.969957527,1,0,2287,2287,0,1,0.479230432881504,0.520769567118496,41.5,1722.25,0.75163970266725,0,0.0826410144293835,0.00131176213379974,0,0.142544818539571,0.0218627022299956,0.546567555749891,0.453432444250109,2.68,7.1824,0.209007433318758,2.47099256668124,0.183161953727506,0.376606683804627,0.338688946015424,0.0533419023136247,0.0482005141388175,64531,5,0.0621336459554514,0.243845252051583,0.167643610785463,0.216881594372802,0.309495896834701,0.09531635168447,0.90468364831553,6,36,0.578326180257511,0.421673819742489,0,0,0,0,0.0343347639484979,0.0396995708154506,0.157725321888412,0.225321888412017,0.324034334763948,0.183476394849785,0.0354077253218884,1,0.534583821805393,0.128956623681125,0,0.0996483001172333,0.110199296600234,0.109026963657679,0.982415005861665,0.841772151898734,0.158227848101266,0,0,1
"2332","G3500450942801","C",5202.791533438,27069039.7404141,1006.29383494134,1012627.28224095,1,0,2705,2705,0,1,0.473197781885397,0.526802218114603,37.9,1436.41,0.00924214417744917,0,0.987060998151571,0.000739371534195933,0,0,0.00295748613678373,0.987800369685767,0.0121996303142329,3.55,12.6025,0.113493530499076,3.43650646950092,0.205607476635514,0.36888400219901,0.347993402968664,0.0527762506871908,0.0247388675096207,37125,3,0.31758530183727,0.211286089238845,0.173228346456693,0.194225721784777,0.103674540682415,0.159769008662175,0.840230991337825,4.8,23.04,0.322878228782288,0.656826568265683,0.0166051660516605,0.003690036900369,0,0.0138376383763838,0.0544280442804428,0.0645756457564576,0.211254612546125,0.269372693726937,0.215867158671587,0.152214022140221,0.018450184501845,0,0.0170603674540682,0.219160104986877,0,0.0905511811023622,0.602362204724409,0.0708661417322835,1,0.957264957264957,0.0427350427350427,0,0,1
"2333","G3500450942802","C",4855.96225149844,23580369.3879778,1203.95340721129,1449503.80673568,1,0,6751,6751,0,1,0.516071693082506,0.483928306917494,33.3,1108.89,0.0152569989631166,0.00177751444230484,0.9725966523478,0.00162938823877944,0.00148126203525404,0.00103688342467783,0.00622130054806695,0.980151088727596,0.0198489112724041,3.96,15.6816,0.136720485853948,3.82327951414605,0.160328638497653,0.306572769953052,0.400234741784038,0.086150234741784,0.0467136150234742,42895,4,0.224137931034483,0.264565992865636,0.137931034482759,0.233650416171225,0.139714625445898,0.172976985894581,0.827023014105419,4.9,24.01,0.280542986425339,0.609502262443439,0.0583710407239819,0.0316742081447964,0.0199095022624434,0.00995475113122172,0.0755656108597285,0.153846153846154,0.170135746606335,0.158371040723982,0.319457013574661,0.0945701357466063,0.0180995475113122,1,0.407253269916766,0.125445897740785,0,0.123662306777646,0.282996432818074,0.058858501783591,0.998216409036861,0.959459459459459,0.0405405405405405,0,0,1
"2334","G3500450942803","C",4835.65330306343,23383542.8674283,1214.76023968801,1475642.43992688,1,0,2745,2745,0,1,0.535154826958106,0.464845173041894,29.9,894.01,0.0225865209471767,0.00364298724954463,0.956648451730419,0.0138433515482696,0,0.00218579234972678,0.00109289617486339,0.997814207650273,0.00218579234972678,3.58,12.8164,0.21712204007286,3.36287795992714,0.189323401613904,0.325263811297331,0.379888268156425,0.0782122905027933,0.0273122284295469,26522,3,0.426892950391645,0.198433420365535,0.135770234986945,0.129242819843342,0.109660574412533,0.172983479105928,0.827016520894072,4.7,22.09,0.280982905982906,0.596153846153846,0.0865384615384615,0.0363247863247863,0,0.0256410256410256,0.0737179487179487,0.192307692307692,0.204059829059829,0.077991452991453,0.197649572649573,0.183760683760684,0.0448717948717949,1,0.528720626631854,0.117493472584856,0,0.130548302872063,0.20757180156658,0.0156657963446475,1,0.916666666666667,0.0833333333333333,0,0,1
"2335","G3500450942900","R",5526.95720082676,30547255.8997708,813.373996992848,661577.258984121,1,0,4475,4475,0,1,0.494301675977654,0.505698324022346,37.9,1436.41,0.00715083798882682,0.00357541899441341,0.962458100558659,0.00983240223463687,0,0.00201117318435754,0.0149720670391061,0.985474860335195,0.0145251396648045,3.07,9.4249,0.142793296089385,2.92720670391061,0.29020394516884,0.350050150451354,0.294550317619525,0.0387830157138081,0.0264125710464728,23806,3,0.453671928620453,0.229924502402196,0.124914207275223,0.129032258064516,0.0624571036376115,0.161784287616511,0.838215712383489,4.3,18.49,0.154682274247492,0.832357859531773,0.00167224080267559,0.0112876254180602,0,0.0614548494983278,0.0739966555183947,0.140886287625418,0.194397993311037,0.198160535117057,0.200250836120401,0.104096989966555,0.0267558528428094,0,0.0734385724090597,0.0555936856554564,0,0.0775566231983528,0.750171585449554,0.0336307481125601,0.990391214824983,0.824468085106383,0.175531914893617,1,0,0
"2336","G3500450943000","C",5533.57489374933,30620451.1047329,808.492863298911,653660.710005272,1,0,4573,4573,0,1,0.51716597419637,0.48283402580363,32.6,1062.76,0.0111524163568773,0.00174939864421605,0.972446971353597,0,0,0.00196807347474306,0.0126831401705664,0.976820467964137,0.0231795320358627,3.68,13.5424,0.184342882134266,3.49565711786573,0.236458333333333,0.360763888888889,0.335763888888889,0.0510416666666667,0.0159722222222222,37258,3,0.283762057877814,0.245980707395498,0.164790996784566,0.210610932475884,0.0948553054662379,0.198036951501155,0.801963048498845,5,25,0.333758774728781,0.652839821314614,0.00893426930440332,0.00446713465220166,0,0.017230376515635,0.0701978302488832,0.0848755583918315,0.247606892150606,0.223356732610083,0.205488194001276,0.116783663050415,0.0344607530312699,0,0.045016077170418,0.230707395498392,0,0.128617363344051,0.462218649517685,0.131028938906752,0.997588424437299,1,0,0,0,1
"2337","G3500450943100","R",5886.7618156575,34653964.6742832,588.428963125641,346248.644645117,1,0,1795,1795,0,1,0.48133704735376,0.51866295264624,41.4,1713.96,0.0222841225626741,0,0.92924791086351,0.0011142061281337,0,0,0.0473537604456825,0.981615598885794,0.0183844011142061,3.25,10.5625,0.0952646239554318,3.15473537604457,0.165754495699765,0.311962470680219,0.412040656763096,0.0727130570758405,0.037529319781079,35268,3,0.328493647912886,0.214156079854809,0.226860254083485,0.174228675136116,0.0562613430127042,0.0675422138836773,0.932457786116323,4.7,22.09,0.112,0.882,0,0.006,0,0.083,0.078,0.097,0.196,0.246,0.2,0.085,0.015,0,0.105263157894737,0.088929219600726,0,0.0490018148820327,0.676950998185118,0.0490018148820327,0.969147005444646,1,0,1,0,0
