Rowid_,GISJOIN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,G3200030002952,1397,4,2560000.000000000000000,1555.482421875000000,1556.312866210937500,0.830444335937500,1555.897094726562500,0.302750654705767,6223.588378906250000
,G3200030002953,1398,3,1920000.000000000000000,1554.278198242187500,1554.727416992187500,0.449218750000000,1554.500122070312500,0.183432108828569,4663.500366210937500
,G3200030002954,1399,2,1280000.000000000000000,1552.351318359375000,1552.648925781250000,0.297607421875000,1552.500122070312500,0.148803710937500,3105.000244140625000
,G3200030002956,1400,8,5120000.000000000000000,1551.457519531250000,1552.091918945312500,0.634399414062500,1551.756759643554688,0.190389218064950,12414.054077148437500
,G3200030002957,1401,10,6400000.000000000000000,1553.286010742187500,1555.289306640625000,2.003295898437500,1554.252246093750045,0.657205615056994,15542.522460937500000
,G3200030002958,1402,4,2560000.000000000000000,1552.567138671875000,1553.063598632812500,0.496459960937500,1552.814971923828125,0.187964190140811,6211.259887695312500
,G3200030002961,1403,8,5120000.000000000000000,1552.312744140625000,1552.791748046875000,0.479003906250000,1552.533599853515625,0.177940341010793,12420.268798828125000
,G3200030002962,1404,33,21120000.000000000000000,1550.902587890625000,1552.064453125000000,1.161865234375000,1551.367339163115503,0.322042585943517,51195.122192382812500
,G3200030002964,1405,2,1280000.000000000000000,1552.543579101562500,1552.821533203125000,0.277954101562500,1552.682556152343750,0.138977050781250,3105.365112304687500
,G3200030002965,1406,3,1920000.000000000000000,1552.077758789062500,1552.597045898437500,0.519287109375000,1552.331624348958258,0.212155495360390,4656.994873046875000
,G3200030002966,1407,1,640000.000000000000000,1552.300292968750000,1552.300292968750000,0.000000000000000,1552.300292968750000,0.000000000000000,1552.300292968750000
,G3200030002967,1408,3,1920000.000000000000000,1552.133789062500000,1552.409423828125000,0.275634765625000,1552.267252604166742,0.112695751156276,4656.801757812500000
,G3200030002968,1409,1,640000.000000000000000,1552.143676757812500,1552.143676757812500,0.000000000000000,1552.143676757812500,0.000000000000000,1552.143676757812500
,G3200030002969,1410,4,2560000.000000000000000,1551.631469726562500,1551.984008789062500,0.352539062500000,1551.807464599609375,0.132433304391906,6207.229858398437500
,G3200030002970,1411,1,640000.000000000000000,1551.892456054687500,1551.892456054687500,0.000000000000000,1551.892456054687500,0.000000000000000,1551.892456054687500
,G3200030002974,1412,8,5120000.000000000000000,1554.319824218750000,1554.996337890625000,0.676513671875000,1554.638916015625000,0.260243950630132,12437.111328125000000
,G3200030002975,1413,12,7680000.000000000000000,1553.017211914062500,1554.015258789062500,0.998046875000000,1553.490203857421875,0.349315509594143,18641.882446289062500
,G3200030002976,1414,15,9600000.000000000000000,1553.035766601562500,1554.942749023437500,1.906982421875000,1553.956966145833348,0.632515845995520,23309.354492187500000
,G3200030002977,1415,5,3200000.000000000000000,1553.288574218750000,1555.048461914062500,1.759887695312500,1554.136791992187455,0.622823131530831,7770.683959960937500
,G3200030002978,1416,20,12800000.000000000000000,1553.436523437500000,1555.777832031250000,2.341308593750000,1554.569714355468705,0.653856584811777,31091.394287109375000
,G3200030002979,1417,18,11520000.000000000000000,1550.932983398437500,1552.723022460937500,1.790039062500000,1551.674526638454836,0.568238343063628,27930.141479492187500
,G3200030002980,1418,2,1280000.000000000000000,1552.479736328125000,1552.809570312500000,0.329833984375000,1552.644653320312500,0.164916992187500,3105.289306640625000
,G3200030002981,1419,2,1280000.000000000000000,1551.918090820312500,1552.182495117187500,0.264404296875000,1552.050292968750000,0.132202148437500,3104.100585937500000
,G3200030002982,1420,4,2560000.000000000000000,1552.042358398437500,1552.928344726562500,0.885986328125000,1552.469055175781250,0.330598607037440,6209.876220703125000
,G3200030002983,1421,8,5120000.000000000000000,1551.686645507812500,1552.860473632812500,1.173828125000000,1552.209304809570313,0.370946619079195,12417.674438476562500
,G3200030002984,1422,8,5120000.000000000000000,1552.459350585937500,1553.471557617187500,1.012207031250000,1552.969161987304688,0.315190776896798,12423.753295898437500
,G3200030002985,1423,9,5760000.000000000000000,1551.093994140625000,1551.774169921875000,0.680175781250000,1551.430121527777828,0.206120301296418,13962.871093750000000
,G3200030002995,1424,2,1280000.000000000000000,1552.038818359375000,1552.335571289062500,0.296752929687500,1552.187194824218750,0.148376464843750,3104.374389648437500
,G3200030002996,1425,2,1280000.000000000000000,1552.177368164062500,1552.474487304687500,0.297119140625000,1552.325927734375000,0.148559570312500,3104.651855468750000
,G3200030003001,1426,3,1920000.000000000000000,1557.533813476562500,1558.197509765625000,0.663696289062500,1557.874552408854242,0.271244451911795,4673.623657226562500
,G3200030003003,1427,6,3840000.000000000000000,1559.659301757812500,1561.310058593750000,1.650756835937500,1560.478271484375000,0.525353025015096,9362.869628906250000
,G3200030003004,1428,3,1920000.000000000000000,1558.951782226562500,1559.848510742187500,0.896728515625000,1559.394246419270758,0.366182959865397,4678.182739257812500
,G3200030003005,1429,3,1920000.000000000000000,1558.286376953125000,1559.180908203125000,0.894531250000000,1558.727783203125000,0.365284853352205,4676.183349609375000
,G3200030003006,1430,3,1920000.000000000000000,1557.662841796875000,1558.555053710937500,0.892211914062500,1558.103068033854242,0.364338887952777,4674.309204101562500
,G3200030003102,1431,3,1920000.000000000000000,1558.556762695312500,1559.263427734375000,0.706665039062500,1558.907877604166742,0.288511839663708,4676.723632812500000
,G3200030003103,1432,1,640000.000000000000000,1559.651977539062500,1559.651977539062500,0.000000000000000,1559.651977539062500,0.000000000000000,1559.651977539062500
,G3200030003104,1433,1,640000.000000000000000,1560.012695312500000,1560.012695312500000,0.000000000000000,1560.012695312500000,0.000000000000000,1560.012695312500000
,G3200030003204,1434,13,8320000.000000000000000,1577.479248046875000,1583.364013671875000,5.884765625000000,1580.427715594951906,1.711971519105611,20545.560302734375000
,G3200030003208,1435,4,2560000.000000000000000,1576.239135742187500,1578.468505859375000,2.229370117187500,1577.353729248046875,0.838268174405434,6309.414916992187500
,G3200030003210,1436,4,2560000.000000000000000,1576.423217773437500,1578.740356445312500,2.317138671875000,1577.581420898437500,0.821711935975104,6310.325683593750000
,G3200030003211,1437,6,3840000.000000000000000,1572.190917968750000,1576.645996093750000,4.455078125000000,1574.343241373697992,1.522852490863400,9446.059448242187500
,G3200030003213,1438,3,1920000.000000000000000,1573.484863281250000,1575.399414062500000,1.914550781250000,1574.434733072916742,0.781682246557001,4723.304199218750000
,G3200030003214,1439,4,2560000.000000000000000,1569.764892578125000,1572.594726562500000,2.829833984375000,1571.264953613281250,1.043124103405763,6285.059814453125000
,G3200030003215,1440,4,2560000.000000000000000,1567.177368164062500,1569.012451171875000,1.835083007812500,1568.094635009765625,0.665840340506404,6272.378540039062500
,G3200030003218,1441,12,7680000.000000000000000,1562.777343750000000,1571.406738281250000,8.629394531250000,1568.337178548177008,2.578004558175029,18820.046142578125000
,G3200030003219,1442,4,2560000.000000000000000,1562.609497070312500,1568.634033203125000,6.024536132812500,1566.402069091796875,2.283870883884636,6265.608276367187500
,G3200030003220,1443,6,3840000.000000000000000,1561.060546875000000,1562.926147460937500,1.865600585937500,1561.986877441406250,0.590029852394434,9371.921264648437500
,G3200030003222,1444,6,3840000.000000000000000,1569.976196289062500,1571.984741210937500,2.008544921875000,1570.976216634114508,0.816182857161847,9425.857299804687500
,G3200030003223,1445,10,6400000.000000000000000,1561.388793945312500,1569.188598632812500,7.799804687500000,1565.707568359375045,3.070819940505731,15657.075683593750000
,G3200030003226,1446,6,3840000.000000000000000,1561.392578125000000,1563.403320312500000,2.010742187500000,1562.391357421875000,0.645094581028514,9374.348144531250000
,G3200030003227,1447,4,2560000.000000000000000,1563.501464843750000,1570.241821289062500,6.740356445312500,1566.857482910156250,2.998208393256605,6267.429931640625000
,G3200030003228,1448,3,1920000.000000000000000,1596.262329101562500,1599.203125000000000,2.940795898437500,1597.526245117187500,1.235576652355368,4792.578735351562500
,G3200030003229,1449,22,14080000.000000000000000,1601.350463867187500,1615.435913085937500,14.085449218750000,1608.199634898792510,3.912723219157163,35380.391967773437500
,G3200030003230,1450,7,4480000.000000000000000,1598.010375976562500,1604.139404296875000,6.129028320312500,1601.048060825892890,2.038665227237267,11207.336425781250000
,G3200030003231,1451,19,12160000.000000000000000,1585.282226562500000,1602.051513671875000,16.769287109375000,1594.065583881578959,5.436907456690936,30287.246093750000000
,G3200030003232,1452,36,23040000.000000000000000,1580.801879882812500,1595.051513671875000,14.249633789062500,1587.789693196614508,3.742312255101426,57160.428955078125000
,G3200030003233,1453,6,3840000.000000000000000,1592.254760742187500,1596.921386718750000,4.666625976562500,1594.535298665364508,1.605753022552206,9567.211791992187500
,G3200030003234,1454,2,1280000.000000000000000,1594.229736328125000,1595.081054687500000,0.851318359375000,1594.655395507812500,0.425659179687500,3189.310791015625000
,G3200030003235,1455,4,2560000.000000000000000,1588.772949218750000,1593.424682617187500,4.651733398437500,1591.084472656250000,1.666427505489947,6364.337890625000000
,G3200030003236,1456,7,4480000.000000000000000,1583.732299804687500,1589.531860351562500,5.799560546875000,1586.222272600446331,1.863136206457133,11103.555908203125000
,G3200030003237,1457,5,3200000.000000000000000,1580.044433593750000,1585.809692382812500,5.765258789062500,1583.538232421874909,1.993827513436866,7917.691162109375000
,G3200030003238,1458,6,3840000.000000000000000,1580.714721679687500,1583.703979492187500,2.989257812500000,1582.159729003906250,1.026721313124848,9492.958374023437500
,G3200030003239,1459,4,2560000.000000000000000,1577.947265625000000,1580.331176757812500,2.383911132812500,1579.138946533203125,0.850857094181182,6316.555786132812500
,G3200030003240,1460,8,5120000.000000000000000,1577.381469726562500,1582.717773437500000,5.336303710937500,1580.021118164062500,1.704739977328700,12640.168945312500000
,G3200030003241,1461,2,1280000.000000000000000,1576.027465820312500,1576.964965820312500,0.937500000000000,1576.496215820312500,0.468750000000000,3152.992431640625000
,G3200030003242,1462,6,3840000.000000000000000,1577.707397460937500,1580.880859375000000,3.173461914062500,1579.286173502604242,1.016498834401449,9475.717041015625000
,G3200030003243,1463,6,3840000.000000000000000,1574.837768554687500,1577.896362304687500,3.058593750000000,1576.359049479166742,0.974546723846149,9458.154296875000000
,G3200030003244,1464,3,1920000.000000000000000,1573.486572265625000,1575.135009765625000,1.648437500000000,1574.303181966145758,0.673057818669745,4722.909545898437500
,G3200030003245,1465,4,2560000.000000000000000,1573.371826171875000,1575.487792968750000,2.115966796875000,1574.429626464843750,0.787516228474568,6297.718505859375000
,G3200030003246,1466,2,1280000.000000000000000,1572.022094726562500,1572.731201171875000,0.709106445312500,1572.376647949218750,0.354553222656250,3144.753295898437500
,G3200030003247,1467,3,1920000.000000000000000,1569.489501953125000,1571.436401367187500,1.946899414062500,1570.551350911458258,0.804590005392707,4711.654052734375000
,G3200030003248,1468,1,640000.000000000000000,1570.196899414062500,1570.196899414062500,0.000000000000000,1570.196899414062500,0.000000000000000,1570.196899414062500
,G3200030003249,1469,5,3200000.000000000000000,1573.003417968750000,1575.170898437500000,2.167480468750000,1573.880859375000000,0.806853455182746,7869.404296875000000
,G3200030003250,1470,4,2560000.000000000000000,1570.063476562500000,1573.149536132812500,3.086059570312500,1571.595184326171875,1.139553319022831,6286.380737304687500
,G3200030003251,1471,3,1920000.000000000000000,1573.069091796875000,1574.207275390625000,1.138183593750000,1573.501831054687500,0.503084829160244,4720.505493164062500
,G3200030003252,1472,4,2560000.000000000000000,1571.010131835937500,1572.295532226562500,1.285400390625000,1571.639739990234375,0.561500458454485,6286.558959960937500
,G3200030003253,1473,4,2560000.000000000000000,1559.680908203125000,1561.456787109375000,1.775878906250000,1560.534606933593750,0.660233738544244,6242.138427734375000
,G3200030003254,1474,2,1280000.000000000000000,1560.349731445312500,1560.885986328125000,0.536254882812500,1560.617858886718750,0.268127441406250,3121.235717773437500
,G3200030003260,1475,2,1280000.000000000000000,1559.053588867187500,1559.586914062500000,0.533325195312500,1559.320251464843750,0.266662597656250,3118.640502929687500
,G3200030003261,1476,2,1280000.000000000000000,1560.154663085937500,1560.756591796875000,0.601928710937500,1560.455627441406250,0.300964355468750,3120.911254882812500
,G3200030003262,1477,6,3840000.000000000000000,1574.089599609375000,1577.404663085937500,3.315063476562500,1575.738952636718750,1.055092669592360,9454.433715820312500
,G3200030003303,1478,5,3200000.000000000000000,1582.544067382812500,1585.535278320312500,2.991210937500000,1584.091723632812545,1.111866966341029,7920.458618164062500
,G3200030003305,1479,8,5120000.000000000000000,1576.481811523437500,1580.798461914062500,4.316650390625000,1578.765548706054688,1.438351618616529,12630.124389648437500
,G3200030003306,1480,9,5760000.000000000000000,1575.346435546875000,1579.374511718750000,4.028076171875000,1577.343017578125000,1.385899516983725,14196.087158203125000
,G3200030003307,1481,6,3840000.000000000000000,1580.413085937500000,1582.924316406250000,2.511230468750000,1581.660766601562500,0.947167565163150,9489.964599609375000
,G3200030003308,1482,4,2560000.000000000000000,1581.546997070312500,1583.824951171875000,2.277954101562500,1582.686035156250000,0.932420332339624,6330.744140625000000
,G3200030003309,1483,9,5760000.000000000000000,1584.079833984375000,1588.683715820312500,4.603881835937500,1586.364339192708258,1.617493186435502,14277.279052734375000
,G3200030003310,1484,14,8960000.000000000000000,1585.211914062500000,1597.566162109375000,12.354248046875000,1591.485613141741169,4.091994263654384,22280.798583984375000
,G3200030003311,1485,5,3200000.000000000000000,1590.016235351562500,1592.438720703125000,2.422485351562500,1591.126074218750091,0.969899084796699,7955.630371093750000
,G3200030003312,1486,9,5760000.000000000000000,1592.814331054687500,1599.448974609375000,6.634643554687500,1596.430474175347172,2.050878981527144,14367.874267578125000
,G3200030003313,1487,2,1280000.000000000000000,1594.265991210937500,1596.478881835937500,2.212890625000000,1595.372436523437500,1.106445312500000,3190.744873046875000
,G3200030003314,1488,34,21760000.000000000000000,1598.072875976562500,1608.116088867187500,10.043212890625000,1602.730443617876745,2.584602174570105,54492.835083007812500
,G3200030003315,1489,3,1920000.000000000000000,1601.902954101562500,1603.555541992187500,1.652587890625000,1602.721516927083258,0.674754767726773,4808.164550781250000
,G3200030003316,1490,13,8320000.000000000000000,1604.167358398437500,1612.349365234375000,8.182006835937500,1608.110830453726066,2.392861973140533,20905.440795898437500
,G3200030003317,1491,3,1920000.000000000000000,1598.352416992187500,1600.500366210937500,2.147949218750000,1599.516479492187500,0.886103434780225,4798.549438476562500
,G3200030003318,1492,5,3200000.000000000000000,1594.699462890625000,1598.939453125000000,4.239990234375000,1596.686987304687591,1.502507871757538,7983.434936523437500
,G3200030003319,1493,3,1920000.000000000000000,1593.988159179687500,1598.229248046875000,4.241088867187500,1596.099039713541742,1.731471217858679,4788.297119140625000
,G3200030003320,1494,13,8320000.000000000000000,1586.208251953125000,1592.666259765625000,6.458007812500000,1589.326735276442378,1.924376960647323,20661.247558593750000
,G3200030003321,1495,6,3840000.000000000000000,1592.138549804687500,1595.416137695312500,3.277587890625000,1593.769612630208258,1.152733965581392,9562.617675781250000
,G3200030003408,1496,4,2560000.000000000000000,1574.957885742187500,1577.092651367187500,2.134765625000000,1576.025177001953125,0.819123602646144,6304.100708007812500
,G3200030003409,1497,4,2560000.000000000000000,1573.865722656250000,1575.905151367187500,2.039428710937500,1574.885406494140625,0.802227846032133,6299.541625976562500
,G3200030003410,1498,4,2560000.000000000000000,1573.772583007812500,1574.907958984375000,1.135375976562500,1574.316162109375000,0.423825004671626,6297.264648437500000
,G3200030003411,1499,6,3840000.000000000000000,1570.744018554687500,1574.113647460937500,3.369628906250000,1572.419209798177008,1.165632470249096,9434.515258789062500
,G3200030003412,1500,6,3840000.000000000000000,1569.654052734375000,1572.927490234375000,3.273437500000000,1571.281209309895758,1.153386571312176,9427.687255859375000
,G3200030003413,1501,6,3840000.000000000000000,1568.375976562500000,1571.931030273437500,3.555053710937500,1569.811686197916742,1.201809140057884,9418.870117187500000
,G3200030003414,1502,10,6400000.000000000000000,1564.189575195312500,1573.391113281250000,9.201538085937500,1570.792858886718705,2.532759872809915,15707.928588867187500
,G3200030003415,1503,8,5120000.000000000000000,1563.079833984375000,1570.066406250000000,6.986572265625000,1567.451614379882813,2.514594200808601,12539.612915039062500
,G3200030003416,1504,2,1280000.000000000000000,1567.889038085937500,1568.362426757812500,0.473388671875000,1568.125732421875000,0.236694335937500,3136.251464843750000
,G3200030003418,1505,6,3840000.000000000000000,1562.038452148437500,1567.645874023437500,5.607421875000000,1564.175028483072992,2.264673479777116,9385.050170898437500
,G3200030003419,1506,5,3200000.000000000000000,1561.278442382812500,1562.519531250000000,1.241088867187500,1561.885351562500091,0.425982306195505,7809.426757812500000
,G3200030003420,1507,3,1920000.000000000000000,1560.412109375000000,1560.953002929687500,0.540893554687500,1560.676432291666742,0.220988633303399,4682.029296875000000
,G3200030003421,1508,3,1920000.000000000000000,1561.202270507812500,1562.104858398437500,0.902587890625000,1561.647583007812500,0.368577045893891,4684.942749023437500
,G3200030003422,1509,2,1280000.000000000000000,1560.443481445312500,1560.804809570312500,0.361328125000000,1560.624145507812500,0.180664062500000,3121.248291015625000
,G3200030003423,1510,5,3200000.000000000000000,1559.039428710937500,1560.118530273437500,1.079101562500000,1559.578759765624909,0.376434716331549,7797.893798828125000
,G3200030003426,1511,5,3200000.000000000000000,1561.542114257812500,1563.720336914062500,2.178222656250000,1562.782226562500000,0.766876086022091,7813.911132812500000
,G3200030003427,1512,2,1280000.000000000000000,1561.289916992187500,1562.211914062500000,0.921997070312500,1561.750915527343750,0.460998535156250,3123.501831054687500
,G3200030003428,1513,1,640000.000000000000000,1561.074707031250000,1561.074707031250000,0.000000000000000,1561.074707031250000,0.000000000000000,1561.074707031250000
,G3200030003429,1514,4,2560000.000000000000000,1559.185180664062500,1560.197021484375000,1.011840820312500,1559.691101074218750,0.426275320986027,6238.764404296875000
,G3200030003430,1515,1,640000.000000000000000,1558.874023437500000,1558.874023437500000,0.000000000000000,1558.874023437500000,0.000000000000000,1558.874023437500000
,G3200030003431,1516,2,1280000.000000000000000,1558.940551757812500,1559.044311523437500,0.103759765625000,1558.992431640625000,0.051879882812500,3117.984863281250000
,G3200030003500,1517,3,1920000.000000000000000,1559.688598632812500,1560.615112304687500,0.926513671875000,1560.012980143229242,0.426197109209604,4680.038940429687500
,G3200030003607,1518,6,3840000.000000000000000,1574.390014648437500,1577.727539062500000,3.337524414062500,1576.048909505208258,1.357438876711079,9456.293457031250000
,G3200030003609,1519,5,3200000.000000000000000,1570.513916015625000,1573.490844726562500,2.976928710937500,1572.195434570312500,1.085365347768692,7860.977172851562500
,G3200030003610,1520,8,5120000.000000000000000,1565.650268554687500,1573.073486328125000,7.423217773437500,1569.430725097656250,3.229094571672640,12555.445800781250000
,G3200030003612,1521,5,3200000.000000000000000,1563.796630859375000,1570.280517578125000,6.483886718750000,1565.587109374999955,2.395114957753506,7827.935546875000000
,G3200030003613,1522,7,4480000.000000000000000,1563.489257812500000,1565.815795898437500,2.326538085937500,1564.340994698660779,0.778529287667760,10950.386962890625000
,G3200030003615,1523,4,2560000.000000000000000,1567.223388671875000,1568.629638671875000,1.406250000000000,1567.926269531250000,0.609027084653826,6271.705078125000000
,G3200030003616,1524,22,14080000.000000000000000,1559.679687500000000,1563.178344726562500,3.498657226562500,1561.435896439985754,1.100503961535428,34351.589721679687500
,G3200030003617,1525,3,1920000.000000000000000,1560.567993164062500,1562.460205078125000,1.892211914062500,1561.506632486979242,0.772564445421688,4684.519897460937500
,G3200030003618,1526,13,8320000.000000000000000,1583.568603515625000,1596.202148437500000,12.633544921875000,1589.914466271033689,4.243632335036121,20668.888061523437500
,G3200030003619,1527,5,3200000.000000000000000,1585.308349609375000,1589.327392578125000,4.019042968750000,1587.310156250000091,1.274828441089398,7936.550781250000000
,G3200030003620,1528,6,3840000.000000000000000,1583.169677734375000,1587.074096679687500,3.904418945312500,1584.525370279947992,1.413851455927324,9507.152221679687500
,G3200030003621,1529,5,3200000.000000000000000,1589.114013671875000,1591.424804687500000,2.310791015625000,1590.448266601562409,1.058411936437162,7952.241333007812500
,G3200030003622,1530,16,10240000.000000000000000,1583.135253906250000,1587.402465820312500,4.267211914062500,1585.234832763671875,1.553589848811575,25363.757324218750000
,G3200030003623,1531,61,39040000.000000000000000,1583.704833984375000,1600.805297851562500,17.100463867187500,1591.677618308145384,3.990555484821546,97092.334716796875000
,G3200030003624,1532,4,2560000.000000000000000,1573.901245117187500,1582.098022460937500,8.196777343750000,1579.465515136718750,3.310096976280936,6317.862060546875000
,G3200030003625,1533,6,3840000.000000000000000,1569.670043945312500,1572.512817382812500,2.842773437500000,1571.083068847656250,1.080601671082703,9426.498413085937500
,G3200030003626,1534,23,14720000.000000000000000,1563.899414062500000,1574.765380859375000,10.865966796875000,1569.344477114470010,3.261539928755411,36094.922973632812500
,G3200030003627,1535,4,2560000.000000000000000,1574.150512695312500,1582.409179687500000,8.258666992187500,1577.160308837890625,3.129300193150349,6308.641235351562500
,G3200030003628,1536,62,39680000.000000000000000,1571.092285156250000,1590.501586914062500,19.409301757812500,1580.244491084929450,4.583811010909908,97975.158447265625000
,G3200030003629,1537,4,2560000.000000000000000,1579.900268554687500,1581.937011718750000,2.036743164062500,1580.918762207031250,0.909878407993661,6323.675048828125000
,G3200030003630,1538,6,3840000.000000000000000,1574.832153320312500,1578.385498046875000,3.553344726562500,1576.599344889322992,1.360755886567230,9459.596069335937500
,G3200030003631,1539,4,2560000.000000000000000,1579.583374023437500,1581.522827148437500,1.939453125000000,1580.553222656250000,0.905363253321978,6322.212890625000000
,G3200030003632,1540,2,1280000.000000000000000,1579.498657226562500,1581.305175781250000,1.806518554687500,1580.401916503906250,0.903259277343750,3160.803833007812500
,G3200030003633,1541,6,3840000.000000000000000,1574.513061523437500,1577.969848632812500,3.456787109375000,1576.231994628906250,1.357974441270450,9457.391967773437500
,G3200030003634,1542,3,1920000.000000000000000,1574.427001953125000,1577.750244140625000,3.323242187500000,1576.079020182291742,1.356775909748087,4728.237060546875000
,G3200030003635,1543,2,1280000.000000000000000,1579.463256835937500,1581.270141601562500,1.806884765625000,1580.366699218750000,0.903442382812500,3160.733398437500000
,G3200030003636,1544,2,1280000.000000000000000,1579.477050781250000,1581.284545898437500,1.807495117187500,1580.380798339843750,0.903747558593750,3160.761596679687500
,G3200030003637,1545,3,1920000.000000000000000,1581.348388671875000,1581.624267578125000,0.275878906250000,1581.478068033854242,0.113231266986923,4744.434204101562500
,G3200030003638,1546,3,1920000.000000000000000,1579.540283203125000,1579.814819335937500,0.274536132812500,1579.669311523437500,0.112683043095753,4739.007934570312500
,G3200030003639,1547,6,3840000.000000000000000,1570.662719726562500,1578.063598632812500,7.400878906250000,1575.218424479166742,3.240836885270769,9451.310546875000000
,G3200030003640,1548,10,6400000.000000000000000,1565.624511718750000,1569.371337890625000,3.746826171875000,1567.559179687500091,1.256699122323404,15675.591796875000000
,G3200030003641,1549,6,3840000.000000000000000,1565.687744140625000,1569.501464843750000,3.813720703125000,1567.378214518229242,1.206408760153581,9404.269287109375000
,G3200030003642,1550,8,5120000.000000000000000,1563.522949218750000,1565.903930664062500,2.380981445312500,1564.574951171875000,0.866775857465172,12516.599609375000000
,G3200030003643,1551,2,1280000.000000000000000,1564.520751953125000,1564.532592773437500,0.011840820312500,1564.526672363281250,0.005920410156250,3129.053344726562500
,G3200030003644,1552,2,1280000.000000000000000,1563.462524414062500,1563.473632812500000,0.011108398437500,1563.468078613281250,0.005554199218750,3126.936157226562500
,G3200030003700,1553,10,6400000.000000000000000,1559.819580078125000,1562.882690429687500,3.063110351562500,1561.696362304687455,0.960873108931693,15616.963623046875000
,G3200030003800,1554,5,3200000.000000000000000,1559.104248046875000,1561.182739257812500,2.078491210937500,1560.125878906249909,0.667121141682643,7800.629394531250000
,G3200030004000,1555,3,1920000.000000000000000,1558.664306640625000,1559.459838867187500,0.795532226562500,1559.129109700520758,0.338328969756076,4677.387329101562500
,G3200030004100,1556,3,1920000.000000000000000,1559.694335937500000,1560.276245117187500,0.581909179687500,1559.979003906250000,0.237729731930294,4679.937011718750000
,G3200030004200,1557,3,1920000.000000000000000,1561.119384765625000,1562.938354492187500,1.818969726562500,1562.021484375000000,0.742664725818900,4686.064453125000000
,G3200030004302,1558,4,2560000.000000000000000,1560.534790039062500,1561.694091796875000,1.159301757812500,1561.114135742187500,0.463351129276150,6244.456542968750000
,G3200030004401,1559,2,1280000.000000000000000,1562.348510742187500,1562.624511718750000,0.276000976562500,1562.486511230468750,0.138000488281250,3124.973022460937500
,G3200030004402,1560,3,1920000.000000000000000,1560.984008789062500,1562.110717773437500,1.126708984375000,1561.668538411458258,0.490862180634630,4685.005615234375000
,G3200030004500,1561,2,1280000.000000000000000,1563.083496093750000,1563.322509765625000,0.239013671875000,1563.203002929687500,0.119506835937500,3126.406005859375000
,G3200030004601,1562,6,3840000.000000000000000,1563.599609375000000,1566.796875000000000,3.197265625000000,1565.074910481770758,1.030295165226061,9390.449462890625000
,G3200030004602,1563,5,3200000.000000000000000,1563.914916992187500,1568.274658203125000,4.359741210937500,1566.049121093750045,1.541831710732126,7830.245605468750000
,G3200030004703,1564,6,3840000.000000000000000,1567.186767578125000,1570.453002929687500,3.266235351562500,1569.021199544270758,1.082751110825473,9414.127197265625000
,G3200030004707,1565,4,2560000.000000000000000,1561.468505859375000,1562.745605468750000,1.277099609375000,1562.106658935546875,0.485131306820982,6248.426635742187500
,G3200030004709,1566,2,1280000.000000000000000,1561.892578125000000,1562.390502929687500,0.497924804687500,1562.141540527343750,0.248962402343750,3124.283081054687500
,G3200030004710,1567,3,1920000.000000000000000,1560.623901367187500,1561.432006835937500,0.808105468750000,1561.021687825520758,0.330026676656525,4683.065063476562500
,G3200030004712,1568,6,3840000.000000000000000,1566.115234375000000,1569.286743164062500,3.171508789062500,1567.483642578125000,1.047401772527613,9404.901855468750000
,G3200030004713,1569,3,1920000.000000000000000,1564.268310546875000,1565.684204101562500,1.415893554687500,1564.870727539062500,0.596991483030690,4694.612182617187500
,G3200030004714,1570,3,1920000.000000000000000,1565.291259765625000,1567.473632812500000,2.182373046875000,1566.374837239583258,0.891015047380895,4699.124511718750000
,G3200030004715,1571,2,1280000.000000000000000,1568.633666992187500,1569.031005859375000,0.397338867187500,1568.832336425781250,0.198669433593750,3137.664672851562500
,G3200030004716,1572,2,1280000.000000000000000,1566.754028320312500,1567.869628906250000,1.115600585937500,1567.311828613281250,0.557800292968750,3134.623657226562500
,G3200030004717,1573,2,1280000.000000000000000,1563.290283203125000,1563.680297851562500,0.390014648437500,1563.485290527343750,0.195007324218750,3126.970581054687500
,G3200030004907,1574,7,4480000.000000000000000,1560.467041015625000,1562.435791015625000,1.968750000000000,1561.579833984375000,0.675600423016747,10931.058837890625000
,G3200030004910,1575,3,1920000.000000000000000,1558.786132812500000,1559.865478515625000,1.079345703125000,1559.318969726562500,0.440747075496527,4677.956909179687500
,G3200030004911,1576,3,1920000.000000000000000,1557.166259765625000,1558.194946289062500,1.028686523437500,1557.693318684895758,0.420344346832965,4673.079956054687500
,G3200030004912,1577,3,1920000.000000000000000,1558.709838867187500,1559.269287109375000,0.559448242187500,1558.896931966145758,0.263295908136894,4676.690795898437500
,G3200030004914,1578,3,1920000.000000000000000,1561.349731445312500,1562.523681640625000,1.173950195312500,1561.930541992187500,0.479342445667373,4685.791625976562500
,G3200030004915,1579,3,1920000.000000000000000,1562.116210937500000,1563.294677734375000,1.178466796875000,1562.699218750000000,0.481187608315787,4688.097656250000000
,G3200030004916,1580,3,1920000.000000000000000,1562.925903320312500,1564.108764648437500,1.182861328125000,1563.511149088541742,0.482980323196419,4690.533447265625000
,G3200030004917,1581,2,1280000.000000000000000,1564.755981445312500,1565.440185546875000,0.684204101562500,1565.098083496093750,0.342102050781250,3130.196166992187500
,G3200030004918,1582,2,1280000.000000000000000,1563.939453125000000,1564.621215820312500,0.681762695312500,1564.280334472656250,0.340881347656250,3128.560668945312500
