"","GISJOIN","state_code","TOTALHH","TOTALPOP","BTUelec","BTUng","BTUlpg","BTUfo","BTUwood","BTUelec_scaleHH","BTUng_scaleHH","BTUlpg_scaleHH","BTUfo_scaleHH","BTUwd_scaleHH","BTUelec_scalePop","BTUng_scalePop","BTUlpg_scalePop","BTUfo_scalePop","BTUwd_scalePop"
"1913","G3500010000112",35,858,1992,27497490.801516,42951410.0244206,0.000000179914973630575,0.0000000999999999999982,0.00000214795046447614,23592847107.7008,36852309800.9529,0.000154367047375033,0.0000857999999999984,0.00184294149852052,54775001676.6199,85559208768.6459,0.000358390627472105,0.000199199999999996,0.00427871732523646
"1914","G3500010000113",35,1352,3660,25238264.2050207,38845225.860677,0.000000324566812677987,0.0000000999999999999978,0.00000210735857721417,34122133205.188,52518745363.6353,0.000438814330740638,0.000135199999999997,0.00284914879639356,92372046990.3758,142173526650.078,0.00118791453440143,0.000365999999999992,0.00771293239260387
"1915","G3500010000114",35,1193,3020,26231206.1064376,47240681.570574,0.000000419337990056543,0.0000000999999999999982,0.000000665940933558032,31293828884.9801,56358133113.6948,0.000500270222137456,0.000119299999999998,0.000794467533734732,79218242441.4417,142666858343.134,0.00126640072997076,0.000301999999999994,0.00201114161934526
"1916","G3500010000115",35,1445,3406,23707648.1931045,38387718.8662653,0.000000755820123212227,0.0000000999999999999982,0.000000384252746757887,34257551639.036,55470253761.7533,0.00109216007804167,0.000144499999999997,0.000555245219065147,80748249745.7139,130748570458.5,0.00257432333966084,0.000340599999999994,0.00130876485545736
"1917","G3500010000116",35,1197,2881,28313869.1151589,47482755.7043029,0.000000262223496397761,0.0000000999999999999982,0.00000193095543698717,33891701330.8451,56836858578.0506,0.00031388152518812,0.000119699999999998,0.00231135365807364,81572256920.7727,136797819184.097,0.000755465893121951,0.000288099999999995,0.00556308261396003
"1918","G3500010000117",35,895,2547,30147203.512799,47894724.7093326,0.000000255868211885446,0.0000000999999999999978,0.00000289947458794621,26981747143.9551,42865778614.8527,0.000229002049637474,0.0000894999999999981,0.00259502975621186,76784927347.099,121987863834.67,0.000651696335672231,0.000254699999999994,0.007384961775499
"1919","G3500010000118",35,1088,2313,25214691.2590238,37403482.3304993,0.000000719547755065784,0.0000000999999999999982,0.000000310385030711085,27433584089.8179,40694988775.5833,0.000782867957511573,0.000108799999999998,0.00033769891341366,58321580882.122,86514254630.4449,0.00166431395746716,0.000231299999999996,0.000717920576034739
"1920","G3500010000119",35,751,1887,31710367.8080117,54831995.7403082,0.000000466495142163748,0.0000000999999999999982,0.000000338441365875709,23814486223.8167,41178828800.9714,0.000350337851764974,0.0000750999999999986,0.000254169465772657,59837464053.718,103467975961.961,0.000880276333262992,0.000188699999999997,0.000638638857407462
"1921","G3500010000120",35,1049,2991,27097617.7557597,41606754.6880496,0.00000340655650557637,0.0000000999999999999978,0.00000101434511370135,28425401025.792,43645485667.764,0.00357347777434961,0.000104899999999998,0.00106404802427271,81048974707.4774,124445803271.956,0.0101890105081789,0.000299099999999994,0.00303390623508073
"1922","G3500010000121",35,2607,5489,25074097.8143212,33428190.7597344,0.000000581283153039705,0.0000000999999999999982,0.000000190566119650167,65368173001.9354,87147293310.6276,0.00151540517997451,0.000260699999999995,0.000496805873927985,137631722902.809,183487339080.182,0.00319066322703494,0.00054889999999999,0.00104601743075977
"1923","G3500010000122",35,1920,4535,27748517.8931032,39314916.6665331,0.00000127067481562206,0.0000000999999999999982,0.000000262539319894316,53277154354.7581,75484639999.7436,0.00243969564599435,0.000191999999999997,0.000504075494197088,125839528645.223,178293147082.728,0.00576251028884602,0.000453499999999992,0.00119061581572073
"1924","G3500010000123",35,2005,4403,27284155.1125396,50429820.9119758,0.000000972705680899297,0.0000000999999999999982,0.000000427425879574739,54704731000.6418,101111790928.512,0.00195027489020309,0.000200499999999996,0.000856988888547351,120132134960.512,222042501475.43,0.0042828231129996,0.000440299999999992,0.00188195614776757
"1925","G3500010000124",35,1947,3956,19246683.0900937,23403017.700587,0.00000047818050052803,0.0000000999999999999982,0.000000165269399560092,37473291976.4125,45565675463.0428,0.000931017434528074,0.000194699999999996,0.0003217795209435,76139878304.4107,92582338023.5221,0.00189168206008889,0.000395599999999993,0.000653805744659726
"1926","G3500010000125",35,1695,3841,29969633.4448513,54794696.7520514,0.000000191469620313321,0.0000000999999999999982,0.00000114033028071817,50798528689.0229,92877010994.7271,0.000324541006431079,0.000169499999999997,0.0019328598258173,115113362061.674,210466430224.629,0.000735434811623467,0.000384099999999993,0.0043800086082385
"1927","G3500010000126",35,1202,2531,24810235.9914096,38714852.9493344,0.000000171755342178615,0.0000000999999999999982,0.000000819331607778014,29821903661.6743,46535253245.1,0.000206449921298695,0.000120199999999998,0.000984836592549172,62794707294.2576,97987292814.7654,0.000434712771054074,0.000253099999999995,0.00207372829928615
"1928","G3500010000127",35,1112,2871,28919944.6494284,50650799.0742296,0.00000198316691694351,0.0000000999999999999982,0.000000971166068573125,32158978450.1644,56323688570.5433,0.00220528161164119,0.000111199999999998,0.00107993666825331,83029161088.5089,145418444142.113,0.00569367221854483,0.000287099999999995,0.00278821778287344
"1929","G3500010000128",35,1195,3432,29046641.0730981,52332653.7282894,0.0000010369470519857,0.0000000999999999999978,0.00000100574876736363,34710736082.3522,62537521205.3058,0.00123915172712291,0.000119499999999997,0.00120186977699954,99688072162.8727,179605667595.489,0.00355880228241492,0.000343199999999993,0.00345172976959198
"1930","G3500010000129",35,2002,4067,19869936.6795671,26649035.8998973,0.000000187803590862296,0.0000000999999999999982,0.0000008454342421919,39779613232.4933,53351369871.5944,0.000375982788906317,0.000200199999999996,0.00169255935286818,80811032475.7992,108381629004.882,0.00076379720403696,0.000406699999999993,0.00343838106299446
"1931","G3500010000203",35,889,1791,20563934.9792019,24618792.0897725,0.00000049124497943849,0.0000000999999999999982,0.000000185242354143913,18281338196.5105,21886106167.8078,0.000436716786720818,0.0000888999999999984,0.000164680452833938,36830007547.7506,44092256632.7826,0.000879819758174336,0.000179099999999997,0.000331769056271748
"1932","G3500010000204",35,1269,3013,25258643.8519327,38917759.214199,0.000000530214511033986,0.0000000999999999999982,0.000000530118635582507,32053219048.1026,49386636442.8185,0.000672842214502128,0.000126899999999998,0.000672720548554201,76104293925.8733,117259208512.381,0.0015975363217454,0.000301299999999995,0.00159724744901009
"1933","G3500010000205",35,1461,3355,21885124.5516556,30925851.81401,0.000000620383088456575,0.0000000999999999999982,0.000000293663053467646,31974166969.9689,45182669500.2686,0.000906379692235056,0.000146099999999997,0.00042904172111623,73424592870.8047,103756232836.004,0.00208138526177181,0.000335499999999994,0.000985239544383951
"1934","G3500010000206",35,1179,2850,30084437.7133129,57978885.2583135,0.00000229433404591946,0.0000000999999999999982,0.00000131106981284474,35469552063.9959,68357105719.5516,0.00270501984013904,0.000117899999999998,0.00154575130934394,85740647482.9417,165239822986.193,0.00653885203087046,0.000284999999999995,0.0037365489666075
"1935","G3500010000207",35,1329,2791,25330242.4447461,47675453.4023173,0.000000818983193378702,0.0000000999999999999982,0.000000165434481910703,33663892209.0675,63360677571.6797,0.0010884286640003,0.000132899999999998,0.000219862426459324,70696706663.2863,133062190445.868,0.00228578209271996,0.000279099999999995,0.000461727639012771
"1936","G3500010000208",35,1199,3013,26910582.4018,51360146.1700982,0.00000174320022407418,0.0000000999999999999982,0.000000549767516360909,32265788299.7582,61580815257.9477,0.00209009706866494,0.000119899999999998,0.00065917125211673,81081584776.6234,154748120410.506,0.0052522622751355,0.000301299999999995,0.00165644952679542
"1937","G3500010000300",35,2715,5882,27134772.301828,38138928.3964689,0.000000824524606269481,0.0000000999999999999982,0.000000357227310290159,73670906799.4632,103547190596.413,0.00223858430602164,0.000271499999999995,0.000969872147437782,159606730679.353,224333176828.03,0.00484985373407709,0.000588199999999989,0.00210121103912672
"1938","G3500010000401",35,1933,4285,26440352.4530407,44818293.4528081,0.000000623435662416156,0.0000000999999999999982,0.000000203752783934835,51109201291.7278,86633761244.278,0.00120510113545043,0.000193299999999996,0.000393854131346036,113296910261.28,192046387445.283,0.00267142181345323,0.000428499999999992,0.000873080679160769
"1939","G3500010000402",35,1702,3565,26726256.9343632,45121904.9254967,0.00000050979878845721,0.0000000999999999999982,0.000000191763372972786,45488089302.2862,76797482183.1954,0.000867677537954171,0.000170199999999997,0.000326381260799681,95279105971.005,160859591059.396,0.00181743268084995,0.000356499999999994,0.00068363642464798
"1940","G3500010000501",35,1485,3080,20831091.6149173,23693388.696995,0.000000532182602221419,0.0000000999999999999982,0.000000117915048004891,30934171048.1521,35184682215.0376,0.000790291164298808,0.000148499999999997,0.000175103846287263,64159762173.9452,72975637186.7447,0.00163912241484197,0.000307999999999994,0.000363178347855064
"1941","G3500010000502",35,2561,4747,22193760.3383819,31499844.5825477,0.00000048069077528887,0.0000000999999999999982,0.000000203308666140947,56838220226.5961,80671101975.9045,0.0012310490755148,0.000256099999999995,0.000520673493986964,105353780326.299,149529762233.354,0.00228183911029627,0.000474699999999991,0.000965106238171074
"1942","G3500010000601",35,1708,4009,26315892.1973428,36507112.8273004,0.000000530916712868208,0.0000000999999999999982,0.000000314445763879051,44947543873.0616,62354148709.0292,0.000906805745578899,0.000170799999999997,0.000537073364705419,105500411819.147,146357015324.647,0.00212844510188864,0.000400899999999993,0.00126061306739112
"1943","G3500010000603",35,1742,4638,19849523.6628631,30569335.1129815,0.000000468810784445782,0.0000000999999999999978,0.000000317028075540752,34577870220.7075,53251781766.8138,0.000816668386504552,0.000174199999999996,0.00055226290759199,92062090748.3591,141780576254.008,0.00217434441825954,0.00046379999999999,0.00147037621435801
"1944","G3500010000604",35,1692,3885,20267109.5449934,29870789.5227645,0.000000787211417019721,0.0000000999999999999982,0.000000127933076375387,34291949350.1289,50541375872.5176,0.00133196171759737,0.000169199999999997,0.000216462765227154,78737720582.2995,116048017295.94,0.00305831635512161,0.000388499999999993,0.000497020001718378
"1945","G3500010000704",35,1321,3362,26029421.4213095,44488842.9164096,0.000000735555048972788,0.0000000999999999999982,0.00000211404904140663,34384865697.5499,58769761492.5771,0.000971668219693054,0.000132099999999998,0.00279265878369816,87510914818.4427,149571489884.969,0.00247293607464651,0.000336199999999994,0.0071074328772091
"1946","G3500010000707",35,2139,6374,25247183.6968923,43180050.7421805,0.000000583554898158151,0.0000000999999999999978,0.00000128403194361737,54003725927.6527,92362128537.524,0.00124822392716029,0.000213899999999995,0.00274654432739756,160925548883.992,275229643430.658,0.00371957892086006,0.000637399999999986,0.00818441960861715
"1947","G3500010000708",35,2688,6327,23507420.6458735,34219812.485458,0.00000166489855902064,0.0000000999999999999982,0.00000194862489563733,63187946696.1081,91982855960.9111,0.00447524732664749,0.000268799999999995,0.00523790371947315,148731450426.442,216508753595.493,0.0105338131829236,0.000632699999999989,0.0123289497146974
"1948","G3500010000710",35,2756,7403,33201612.0501195,54097431.1383956,0.000000280313947697549,0.0000000999999999999978,0.000000676053251951179,91503642810.1293,149092520217.418,0.000772545239854445,0.000275599999999994,0.00186320276237745,245791534007.035,400483282717.543,0.00207516415480496,0.000740299999999984,0.00500482222419458
"1949","G3500010000711",35,1890,4793,26527102.7716354,39025238.5785474,0.000000243060322209,0.0000000999999999999982,0.00000228065203641122,50136224238.391,73757700913.4545,0.000459384008975011,0.000188999999999997,0.00431043234881721,127144403584.449,187047968506.978,0.00116498812434774,0.000479299999999991,0.010931165210519
"1950","G3500010000712",35,1628,4187,24467763.1025634,32497157.3337051,0.000000252824770571912,0.0000000999999999999982,0.00000222484002680437,39833518330.9732,52905372139.2719,0.000411598726491073,0.000162799999999997,0.00362203956363751,102446524110.433,136065597756.223,0.0010585773143846,0.000418699999999992,0.00931540519222988
"1951","G3500010000713",35,2331,5649,22886499.333169,29277455.1697273,0.000000379879001775276,0.0000000999999999999982,0.00000115958349585399,53348429945.6169,68245748000.6343,0.000885497953138169,0.000233099999999996,0.00270298912883566,129285834733.071,165388344253.789,0.00214593648102853,0.00056489999999999,0.00655048716807922
"1952","G3500010000714",35,2018,5002,28759967.5057897,47240133.1422806,0.00000214185445674518,0.0000000999999999999982,0.000000532874438158036,58037614426.6837,95330588681.1223,0.00432226229371178,0.000201799999999996,0.00107534061620292,143857357463.96,236295145977.688,0.0107135559926394,0.000500199999999991,0.0026654379396665
"1953","G3500010000801",35,1104,4015,31927100.8288575,41106933.9398293,0.000000229013660852578,0.0000000999999999999978,0.00000115108419157787,35247519315.0587,45382055069.5715,0.000252831081581247,0.000110399999999998,0.00127079694750197,128187309827.863,165044339768.414,0.000919489848323102,0.000401499999999991,0.00462160302918516
"1954","G3500010000901",35,2583,7198,20093005.1512936,28201714.8437203,0.000000467084115715514,0.0000000999999999999978,0.000000247946006708861,51900232305.7913,72845029441.3295,0.00120647827089317,0.000258299999999994,0.000640444535328987,144629451079.011,202995943445.099,0.00336207146492027,0.000719799999999984,0.00178471535629038
"1955","G3500010000903",35,3086,5540,18258641.3958406,20822473.7801648,0.00000234085354164321,0.0000000999999999999978,0.000000131272314131645,56346167347.5641,64258154085.5885,0.00722387402951094,0.000308599999999993,0.000405106361410257,101152873332.957,115356504742.113,0.0129683286207034,0.000553999999999988,0.000727248620289314
"1956","G3500010000904",35,1721,4287,23469462.1416635,39385885.2585647,0.000000809030261055859,0.0000000999999999999982,0.000000396797861653701,40390944345.8029,67783108529.9898,0.00139234107927713,0.000172099999999997,0.000682889119906019,100613584201.312,168847290103.467,0.00346831272914647,0.000428699999999992,0.00170107243290942
"1957","G3500010001101",35,2198,4571,26055842.7287647,40134624.5239762,0.000000356812052555384,0.0000000999999999999982,0.00000017986315949987,57270742317.8247,88215904703.6998,0.000784272891516734,0.000219799999999996,0.000395339224580714,119101257113.183,183455368699.095,0.00163098789223066,0.000457099999999992,0.000822154502073905
"1958","G3500010001102",35,1360,3024,22362926.2848275,34534093.560742,0.000000484704066301161,0.0000000999999999999982,0.00000037927444845635,30413579747.3655,46966367242.6092,0.000659197530169578,0.000135999999999998,0.000515813249900636,67625489085.3185,104431098927.684,0.00146574509649471,0.000302399999999995,0.001146925932132
"1959","G3500010001200",35,2953,6909,21257105.64634,30450500.272078,0.000000360686155984163,0.0000000999999999999982,0.000000374943866134959,62772232973.642,89920327303.4462,0.00106510621862123,0.000295299999999995,0.00110720923669653,146865342910.563,210382506379.787,0.00249198065169458,0.000690899999999987,0.00259048717112643
"1960","G3500010001300",35,1402,4068,25670755.683825,46624051.8796501,0.000000791879147614732,0.0000000999999999999978,0.00000114951698259695,35990399468.7227,65366920735.2695,0.00111021456495585,0.000140199999999997,0.00161162280960093,104428634121.8,189666643046.417,0.00322136437249673,0.000406799999999991,0.0046762350852044
"1961","G3500010001400",35,1129,2790,24082925.9067892,38561144.7710895,0.00000070275242189083,0.0000000999999999999982,0.000000665109965455256,27189623348.765,43535532446.56,0.000793407484314747,0.000112899999999998,0.000750909150998984,67191363279.9419,107585593911.34,0.00196067925707542,0.000278999999999995,0.00185565680362016
"1962","G3500010001500",35,1112,2124,21911515.9481649,31090432.4685477,0.000000217875441420854,0.0000000999999999999982,0.000000120394674084072,24365605734.3593,34572560905.0251,0.00024227749085999,0.000111199999999998,0.000133878877581488,46540059873.9022,66036078563.1953,0.000462767437577894,0.000212399999999996,0.000255718287754569
"1963","G3500010001600",35,1405,2447,17765607.3532021,21469299.2270733,0.000000976338674538615,0.0000000999999999999982,0.0000000744198048892593,24960678331.249,30164365414.0379,0.00137175583772675,0.000140499999999997,0.000104559825869409,43472441193.2856,52535375208.6482,0.00238910073659599,0.000244699999999996,0.000182105262564018
"1964","G3500010001700",35,2306,4494,22897183.6402727,31214430.8316964,0.000000239323764200659,0.0000000999999999999982,0.000000378769670841779,52800905474.4688,71980477497.8919,0.000551880600246719,0.000230599999999996,0.000873442860961143,102899943279.385,140277652157.644,0.00107552099631776,0.000449399999999992,0.00170219090076296
"1965","G3500010001800",35,371,2070,14543530.1183051,13209414.3093285,0.00000457694075980928,0.0000000999999999999982,0.00000014147639911871,5395649673.89118,4900692708.76087,0.00169804502188924,0.0000370999999999993,0.0000524877440730414,30105107344.8915,27343487620.31,0.0094742673728052,0.000206999999999996,0.00029285614617573
"1966","G3500010001900",35,480,982,23126110.41832,29595215.4243786,0.000000166266011868311,0.0000000999999999999982,0.000000315377847688862,11100533000.7936,14205703403.7017,0.0000798076856967892,0.0000479999999999991,0.000151381366890654,22709840430.7902,29062501546.7398,0.000163273223654681,0.0000981999999999982,0.000309701046430463
"1967","G3500010002000",35,1140,2272,19742300.7212052,25503872.9545357,0.0000003535452894157,0.0000000999999999999982,0.000000138597597817907,22506222822.1739,29074415168.1707,0.000403041629933898,0.000113999999999998,0.000158001261512413,44854507238.5782,57944799352.7051,0.000803254897552471,0.000227199999999996,0.000314893742242284
"1968","G3500010002100",35,880,1468,17796711.2738007,16168187.2345371,0.000000918980085452444,0.0000000999999999999982,0.0000000168467246931439,15661105920.9446,14228004766.3927,0.000808702475198151,0.0000879999999999984,0.0000148251177299666,26125572149.9394,23734898860.3005,0.00134906276544419,0.000146799999999997,0.0000247309918495352
"1969","G3500010002200",35,1768,3068,20821989.7938782,26585228.0913645,0.000000604270573515524,0.0000000999999999999982,0.000000067992657284059,36813277955.5767,47002683265.5324,0.00106835037397545,0.000176799999999997,0.000120211018078216,63881864687.6184,81563479784.3062,0.00185390211954563,0.000306799999999994,0.000208601472547493
"1970","G3500010002300",35,3088,9017,25415843.0786856,47546201.0399472,0.000000222142126260144,0.0000000999999999999978,0.000000963470101731877,78484123426.9811,146822668811.357,0.000685974885891324,0.000308799999999993,0.00297519567414803,229174657040.508,428724094777.204,0.00200305555248772,0.000901699999999981,0.00868760990731633
"1971","G3500010002401",35,1850,5270,26485383.482865,48228644.9969147,0.000000594826585679888,0.0000000999999999999978,0.00000157030731633337,48997959443.3002,89222993244.2921,0.00110042918350779,0.000184999999999996,0.00290506853521674,139577970954.698,254164959133.74,0.00313473610653301,0.000526999999999989,0.00827551955707687
"1972","G3500010002402",35,2567,7739,23914635.928939,42617075.0767444,0.000000442979186935241,0.0000000999999999999978,0.00000128426676705712,61388870429.5863,109398031722.003,0.00113712757286276,0.000256699999999994,0.00329671279103564,185075367454.059,329813544018.925,0.00342821592769183,0.000773899999999983,0.00993894051025508
"1973","G3500010002500",35,1259,3020,23718387.5480536,33855610.5462747,0.000000454799646508615,0.0000000999999999999982,0.000000410190831398965,29861449922.9995,42624213677.7598,0.000572592754954346,0.000125899999999998,0.000516430256731297,71629530395.122,102243943849.75,0.00137349493245602,0.000301999999999994,0.00123877631082488
"1974","G3500010002600",35,551,1047,23185160.5816157,37404117.6687144,0.000000218998806006583,0.0000000999999999999982,0.000000128686705551355,12775023480.4702,20609668835.4616,0.000120668342109627,0.000055099999999999,0.0000709063747587964,24274863128.9516,39162111199.144,0.000229291749888892,0.000104699999999998,0.000134734980712268
"1975","G3500010002700",35,1926,4160,24514546.5152691,36348800.3816998,0.000000309170242822105,0.0000000999999999999982,0.000000127532580935372,47215016588.4083,70007789535.1539,0.000595461887675374,0.000192599999999996,0.000245627750881527,101980513503.519,151211009587.871,0.00128614821013996,0.000415999999999992,0.000530535536691148
"1976","G3500010002900",35,1647,4380,25680411.3714827,44568948.012841,0.000000253368947170708,0.0000000999999999999982,0.000000258085461201685,42295637528.8321,73405057377.1491,0.000417298655990155,0.000164699999999997,0.000425066754599176,112480201807.094,195211992296.244,0.0011097559886077,0.000437999999999992,0.00113041432006338
"1977","G3500010003001",35,2073,5008,23834409.859546,37351047.9095829,0.000000332585863710247,0.0000000999999999999982,0.000000940695930250517,49408731638.8389,77428722316.5654,0.000689450495471343,0.000207299999999996,0.00195006266340932,119362724576.607,187054047931.191,0.00166559000546092,0.000500799999999991,0.00471100521869459
"1978","G3500010003002",35,1793,4391,29084175.2700141,49319950.0031528,0.000000584435278981295,0.0000000999999999999982,0.00000111207346716878,52147926259.1353,88430670355.653,0.00104789245521346,0.000179299999999997,0.00199394772663362,127708613610.632,216563900463.844,0.00256625531000687,0.000439099999999992,0.0048831145943381
"1979","G3500010003100",35,1218,2699,30374383.9944909,52173875.4360445,0.000000328057043371595,0.0000000999999999999982,0.000000497943257043557,36995999705.29,63547780281.1022,0.000399573478826603,0.000121799999999998,0.000606494887079053,81980462401.131,140817289801.884,0.000885425960059936,0.000269899999999995,0.00134394885076056
"1980","G3500010003201",35,1120,2603,24983400.2933988,46255359.3165665,0.000000602440329032731,0.0000000999999999999982,0.000000763157220890747,27981408328.6066,51806002434.5545,0.000674733168516659,0.000111999999999998,0.000854736087397637,65031790963.717,120402700301.023,0.0015681521764722,0.000260299999999995,0.00198649824597862
"1981","G3500010003202",35,2237,5043,24168762.5989396,43410164.9200367,0.00000066716031234489,0.0000000999999999999982,0.000000487962787248774,54065521933.8278,97108538926.1222,0.00149243761871552,0.000223699999999996,0.00109157275507551,121883069786.452,218917461691.745,0.00336448945515528,0.000504299999999991,0.00246079633609557
"1982","G3500010003400",35,1694,4343,18074889.0696074,24099963.4893957,0.000000387249974491944,0.0000000999999999999982,0.00000040682447913682,30618862083.915,40825338151.0363,0.000656001456789354,0.000169399999999997,0.000689160667657773,78499243229.3051,104666141434.445,0.00168182663921851,0.000434299999999992,0.00176683871289121
"1983","G3500010003501",35,2552,6153,25446345.3086959,40121617.6365922,0.000000511401032129661,0.0000000999999999999982,0.00000126027432874304,64939073227.7919,102390368208.583,0.00130509543399489,0.000255199999999995,0.00321622008695225,156571362684.406,246868313317.952,0.0031466505506938,0.000615299999999989,0.00775446794475595
"1984","G3500010003502",35,2220,5195,32602415.9063258,51812237.6359109,0.000000219266778020006,0.0000000999999999999978,0.000000556935913101162,72377363312.0433,115023167551.722,0.000486772247204414,0.000221999999999995,0.00123639772708458,169369550633.362,269164574518.557,0.00113909091181393,0.000519499999999989,0.00289328206856054
"1985","G3500010003600",35,2658,6839,29579312.6053398,50645086.121358,0.000000717900794639798,0.0000000999999999999982,0.00000141553027593405,78621812904.9931,134614638910.569,0.00190818031215258,0.000265799999999995,0.00376247947343272,202292918907.919,346361743983.967,0.00490972353454158,0.000683899999999988,0.009680811557113
"1986","G3500010003707",35,2130,4416,23115300.3512341,28328383.9320957,0.000000136267224396893,0.0000000999999999999982,0.000000910105760822342,49235589748.1287,60339457775.3639,0.000290249187965382,0.000212999999999996,0.00193852527055159,102077166351.05,125098143444.135,0.00060175606293668,0.000441599999999992,0.00401902703979146
"1987","G3500010003712",35,2045,5254,28343382.5488495,43771097.2792289,0.00000017305434424002,0.0000000999999999999982,0.00000452948121672673,57962217312.3973,89511893936.023,0.000353896133970841,0.000204499999999996,0.00926278908820617,148916131911.655,229973345105.069,0.000909227524637065,0.00052539999999999,0.0237978943126823
"1988","G3500010003714",35,3576,7500,19726400.4105327,21682141.1334168,0.000000448924345294853,0.0000000999999999999982,0.000000637556852856649,70541607868.0651,77535336693.0984,0.0016053534587744,0.000357599999999994,0.00227990330581538,147948003078.996,162616058500.626,0.0033669325897114,0.000749999999999986,0.00478167639642486
"1989","G3500010003715",35,1832,3919,26678187.3074822,42042907.4573055,0.00000015156906167008,0.0000000999999999999982,0.00000200561597500304,48874439147.3073,77022606461.7838,0.000277674520979587,0.000183199999999997,0.00367428846620556,104551816058.023,164766154325.18,0.000593999152685045,0.000391899999999993,0.0078600090060369
"1990","G3500010003717",35,2364,5327,24059349.8337711,35303913.7440015,0.000000325256211447917,0.0000000999999999999982,0.0000012681181170237,56876303007.0348,83458452090.8196,0.000768905683862876,0.000236399999999996,0.00299783122864402,128164156564.499,188063948514.296,0.00173263983838305,0.00053269999999999,0.00675526520938522
"1991","G3500010003718",35,1036,2527,28671146.7296138,44413021.6988893,0.000000640056766536036,0.0000000999999999999982,0.0000014686205816122,29703308011.8799,46011890480.0493,0.000663098810131333,0.000103599999999998,0.00152149092255024,72451987785.734,112231705833.093,0.00161742344903656,0.000252699999999995,0.00371120420973404
"1992","G3500010003719",35,2550,5795,23281631.8406169,29695309.855718,0.000000216165589872221,0.0000000999999999999982,0.000000919374792019038,59368161193.5732,75723040132.0809,0.000551222254174163,0.000254999999999995,0.00234440571964855,134917056516.375,172084320613.886,0.00125267959330952,0.000579499999999989,0.00532777691975033
"1993","G3500010003721",35,2804,6812,32381458.3787664,54005128.5089647,0.000000206696797081007,0.0000000999999999999982,0.000000710285503297656,90797609294.061,151430380339.137,0.000579577819015144,0.000280399999999995,0.00199164055124663,220582494476.157,367882935403.068,0.00140801858171582,0.000681199999999988,0.00483846484846363
"1994","G3500010003722",35,2265,6430,31932952.0112148,58485656.6945325,0.000000587031613057507,0.0000000999999999999978,0.00000162081668783945,72328136305.4016,132470012413.116,0.00132962660357525,0.000226499999999995,0.00367114979795635,205328881432.111,376062772545.844,0.00377461327195977,0.000642999999999986,0.0104218513028077
"1995","G3500010003723",35,2963,5760,25792775.7883153,41243035.9198025,0.000000828785959200016,0.0000000999999999999982,0.00000112012119166741,76423994660.7783,122203115430.375,0.00245569279710965,0.000296299999999995,0.00331891909091054,148566388540.696,237559886898.062,0.00477380712499209,0.000575999999999989,0.00645189806400429
"1996","G3500010003724",35,1447,3181,28764145.2815891,42148531.3187118,0.000000128212821298153,0.0000000999999999999982,0.00000290373118682381,41621718222.4594,60988924818.1759,0.000185523952418428,0.000144699999999997,0.00420169902733405,91498746140.7349,134074478124.822,0.000407844984549426,0.000318099999999994,0.00923676890528654
"1997","G3500010003725",35,1879,4096,25533722.1251073,32762958.4958378,0.000000878389070381041,0.0000000999999999999982,0.00000223057482116579,47977863873.0767,61561599013.6793,0.00165049306324598,0.000187899999999997,0.00419125008897052,104586125824.44,134197077998.952,0.00359788163228075,0.000409599999999993,0.00913643446749508
"1998","G3500010003726",35,1041,2603,29859831.2381001,49130700.429359,0.000000199019245292602,0.0000000999999999999982,0.000000655941106106068,31084084318.8622,51145059146.9627,0.000207179034349599,0.000104099999999998,0.000682834691456417,77725140712.7746,127887213217.622,0.000518047095496643,0.000260299999999995,0.0017074146991941
"1999","G3500010003728",35,1949,4192,21023915.2546865,30089477.533746,0.000000155617677519092,0.0000000999999999999982,0.00000102737470412472,40975610831.3839,58644391713.2709,0.000303298853484711,0.000194899999999996,0.00200235329833907,88132252747.6457,126135089821.463,0.000652349304160035,0.000419199999999992,0.00430675475969082
"2000","G3500010003729",35,795,2190,34370419.6126573,54010351.2321135,0.000000339848370202065,0.0000000999999999999978,0.000000578999185315735,27324483592.0626,42938229229.5302,0.000270179454310642,0.0000794999999999983,0.00046030435232601,75271218951.7196,118282669198.329,0.000744267930742523,0.000218999999999995,0.00126800821584146
"2001","G3500010003730",35,1721,4630,31963658.4649423,54433915.0757985,0.000000204948290676856,0.0000000999999999999978,0.00000103531923517949,55009456218.1657,93680767845.4492,0.000352716008254868,0.000172099999999996,0.0017817844037439,147991738692.683,252029026800.947,0.000948910585833841,0.00046299999999999,0.00479352805888104
"2002","G3500010003731",35,1358,3892,37768954.8996116,61052463.0437018,0.00000480066072631738,0.0000000999999999999975,0.00000323955384420272,51290240753.6725,82909244813.3471,0.006519297266339,0.000135799999999997,0.0043993141204273,146996772469.288,237616186166.088,0.0186841715468272,0.00038919999999999,0.012608343561637
"2003","G3500010003732",35,2612,6871,32227021.5336875,56116613.8762021,0.000000373438547882856,0.0000000999999999999978,0.000000357604005898798,84176980245.9919,146576595444.64,0.00097542148707002,0.000261199999999994,0.00093406166340766,221431864957.967,385577253943.385,0.0025658962625031,0.000687099999999985,0.00245709712453064
"2004","G3500010003733",35,1368,3613,18587764.1909596,17528309.1348449,0.000000212100955249517,0.0000000999999999999978,0.000000579166031763938,25428061413.2327,23978726896.4678,0.000290154106781339,0.000136799999999997,0.000792299131453067,67157592021.937,63329780904.1945,0.000766320751316506,0.000361299999999992,0.00209252687276311
