"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","response","SE","BTUng","response","SE","BTUlpg","response","SE","BTUfo","response","SE","BTUwd"
"1404","G3200030005102","32",1981,10.3899580146855,0.0431798008102245,34877892.2750208,10.3718420758511,0.0632810440206887,33751687.2153233,8.3270010394812,0.616218878489942,4134001.23705624,6.00243365187234,0.203908437872553,404411.794387195,7.94585896177618,0.295740613754592,2823857.00519287
"1405","G3200030005103","32",2225,10.1939307725497,0.0431798008102245,28669273.1469857,10.1226618517495,0.0632810440206887,26307397.7666162,8.1879517798396,0.616218878489942,3597346.53780168,5.73178383713985,0.203908437872553,308519.125678405,7.69678134231087,0.295740613754592,2201251.50235464
"1406","G3200030005104","32",1355,10.374926794752,0.0431798008102245,34357555.4509708,10.3828121625418,0.0632810440206887,34123984.4830844,8.48790479969822,0.616218878489942,4855681.78197938,6.28465387729348,0.203908437872553,536278.640296025,7.9134534530032,0.295740613754592,2733815.28549671
"1407","G3200030005105","32",3429,10.376019589489,0.0431798008102245,34395121.7291214,10.5403877603956,0.0632810440206887,39947899.4828799,8.13060127547945,0.616218878489942,3396841.38866522,6.73617895737083,0.203908437872553,842335.977127628,7.90465467885981,0.295740613754592,2709866.57639682
"1408","G3200030005106","32",1306,10.34378267993,0.0431798008102245,33304010.8128702,10.3551658570754,0.0632810440206887,33193503.8251047,8.3822527145494,0.616218878489942,4368839.59772205,6.01960144341714,0.203908437872553,411414.591052716,7.77952854704487,0.295740613754592,2391147.24132492
"1409","G3200030005107","32",1732,10.4450208849744,0.0431798008102245,36852226.5801379,10.7326588404936,0.0632810440206887,48416815.0742768,8.40644428256733,0.616218878489942,4475817.44171759,6.81293704053892,0.203908437872553,909538.238531,7.93702722890168,0.295740613754592,2799027.2606748
"1410","G3200030005108","32",2012,10.2367360545776,0.0431798008102245,29923113.5206709,10.213438577651,0.0632810440206887,28807244.7530833,8.10771010164022,0.616218878489942,3319966.93206724,5.70586804933821,0.203908437872553,300626.325301676,7.73401854855582,0.295740613754592,2284765.2174076
"1411","G3200030005109","32",3018,10.3490610900795,0.0431798008102245,33480267.8106921,10.5865204352243,0.0632810440206887,41833973.2670645,8.16444206132731,0.616218878489942,3513760.32730088,6.24906631326705,0.203908437872553,517529.388690451,7.80525639912855,0.295740613754592,2453464.53147553
"1412","G3200030005200","32",1523,10.3399307086509,0.0431798008102245,33175971.4799722,10.3571818944294,0.0632810440206887,33260490.670028,8.07846232180925,0.616218878489942,3224271.53085489,6.2937145850389,0.203908437872553,541159.784241574,7.89872516677333,0.295740613754592,2693845.93401491
"1413","G3200030005311","32",989,10.4680296375793,0.0431798008102245,37709980.4263833,10.6100458098402,0.0632810440206887,42829800.840789,8.39932816136377,0.616218878489942,4444080.03984609,6.35408898785611,0.203908437872553,574838.417266504,7.77382559187887,0.295740613754592,2377549.44647372
"1414","G3200030005313","32",2242,10.4623302452578,0.0431798008102245,37495667.7596059,10.8305973239551,0.0632810440206887,53398660.1986344,8.41148593751865,0.616218878489942,4498439.94840146,6.64313340836476,0.203908437872553,767496.107943236,7.94921618273602,0.295740613754592,2833353.24869288
"1415","G3200030005314","32",1010,10.5227630825875,0.0431798008102245,39831507.1968459,10.8042643351382,0.0632810440206887,52010866.4488932,8.57159540697318,0.616218878489942,5279546.09935193,6.93195760373443,0.203908437872553,1024497.5781417,8.01327854444758,0.295740613754592,3020804.73811764
"1416","G3200030005315","32",2627,10.3926425447773,0.0431798008102245,34971648.8161923,10.5130115475923,0.0632810440206887,38869111.2286122,8.257097593146,0.616218878489942,3854889.39064459,6.08026810342642,0.203908437872553,437146.379451052,7.74849816339341,0.295740613754592,2318088.40903235
"1417","G3200030005316","32",1695,10.3688921953878,0.0431798008102245,34150845.7012565,10.6516115981642,0.0632810440206887,44647572.116205,8.45682228015087,0.616218878489942,4707076.43641558,6.71131942502224,0.203908437872553,821654.035457561,7.92151356958781,0.295740613754592,2755939.19629468
"1418","G3200030005317","32",2497,10.2243305853728,0.0431798008102245,29554196.2843048,10.4320479709993,0.0632810440206887,35846154.7823926,8.2878371647615,0.616218878489942,3975227.12873919,6.03603155772884,0.203908437872553,418230.015598195,7.76175287601038,0.295740613754592,2349018.53685775
"1419","G3200030005318","32",1317,10.456010673369,0.0431798008102245,37259458.3489826,10.7738207484007,0.0632810440206887,50451328.5367206,8.44738223921258,0.616218878489942,4662850.51782708,6.67920198583592,0.203908437872553,795683.891576557,7.99633661150766,0.295740613754592,2970057.55829914
"1420","G3200030005319","32",1037,10.4622041686286,0.0431798008102245,37490940.7301968,10.8576969079972,0.0632810440206887,54865527.6577573,8.36080345479879,0.616218878489942,4276129.06297558,6.76688541613248,0.203908437872553,868602.341776343,7.73188936967398,0.295740613754592,2279905.71876351
"1421","G3200030005320","32",1202,10.3893807476315,0.0431798008102245,34857764.2270863,10.6377144602494,0.0632810440206887,44031390.1487637,8.36155285218424,0.616218878489942,4279334.78394468,6.65853642106113,0.203908437872553,779409.37480157,7.855173932541,0.295740613754592,2579043.65422472
"1422","G3200030005321","32",1325,10.4901893776518,0.0431798008102245,38554951.3822233,10.8815291014487,0.0632810440206887,56188799.1261989,8.44608097851463,0.616218878489942,4656786.87975039,6.83575079156813,0.203908437872553,930526.7201432,7.81774242560031,0.295740613754592,2484290.60164393
"1423","G3200030005322","32",502,10.5929627562728,0.0431798008102245,42728148.1753964,10.8392347703247,0.0632810440206887,53861885.9260696,8.46984055011307,0.616218878489942,4768755.03141686,6.57894203376675,0.203908437872553,719777.426074066,7.8755972049836,0.295740613754592,2632257.71841779
"1424","G3200030005333","32",1238,10.4503887331612,0.0431798008102245,37050575.6152522,10.8082015266726,0.0632810440206887,52216046.8441831,8.25504934476735,0.616218878489942,3847001.70043228,6.75600882412143,0.203908437872553,859206.100656839,7.87047876560191,0.295740613754592,2618819.08859436
"1425","G3200030005335","32",1704,10.5762274913657,0.0431798008102245,42019031.4746687,10.9152193761023,0.0632810440206887,58114064.4600394,8.43543645516952,0.616218878489942,4607480.49016098,6.95295212574363,0.203908437872553,1046233.78737278,8.13609370589606,0.295740613754592,3415549.63346447
"1426","G3200030005336","32",1712,10.3042809503455,0.0431798008102245,32014089.5706673,10.3381804332183,0.0632810440206887,32634459.3376322,8.12614857485641,0.616218878489942,3381749.89478398,5.80300763229003,0.203908437872553,331294.474950731,7.83949170456299,0.295740613754592,2538913.98739418
"1427","G3200030005337","32",1244,10.5400200219228,0.0431798008102245,40524842.3149176,10.8625258328104,0.0632810440206887,55131109.8878828,8.43442217860367,0.616218878489942,4602809.59985991,6.63772154906013,0.203908437872553,763353.746040291,7.83992581118793,0.295740613754592,2540016.38603824
"1428","G3200030005338","32",1216,10.3775611430951,0.0431798008102245,34448184.5421328,10.8267886833014,0.0632810440206887,53195670.6929636,8.51757675300782,0.616218878489942,5001918.17580369,7.14222479804478,0.203908437872553,1264237.93669111,8.04586431797317,0.295740613754592,3120861.3548468
"1429","G3200030005341","32",840,10.5561578352138,0.0431798008102245,41184130.0771706,10.9373657733898,0.0632810440206887,59415438.8069953,8.19390826693601,0.616218878489942,3618838.02938889,6.94054189686297,0.203908437872553,1033330.02156508,8.03714730038095,0.295740613754592,3093774.9792362
"1430","G3200030005342","32",1096,10.4955036969559,0.0431798008102245,38760390.1046085,10.7434485122855,0.0632810440206887,48942045.0522103,8.18684288450882,0.616218878489942,3593359.66794193,6.67807449399499,0.203908437872553,794787.270042559,8.00612606851644,0.295740613754592,2999275.59007427
"1431","G3200030005343","32",1688,10.4986205874111,0.0431798008102245,38881390.4690468,10.7920720776878,0.0632810440206887,51380586.6493547,8.26894333724651,0.616218878489942,3900824.95724047,6.71325030081146,0.203908437872553,823242.080006742,8.04696572382048,0.295740613754592,3124300.58343724
"1432","G3200030005346","32",2360,10.2638937656021,0.0431798008102245,30746892.1310711,10.1545976851052,0.0632810440206887,27161105.8201234,8.05613103396494,0.616218878489942,3153067.39426613,5.77136980336216,0.203908437872553,320977.107170883,7.76724763590633,0.295740613754592,2361961.35598611
"1433","G3200030005347","32",2351,10.444657159278,0.0431798008102245,36838824.9157742,10.6922168450408,0.0632810440206887,46497808.2383777,8.22443387321428,0.616218878489942,3731008.58128422,6.69316777585116,0.203908437872553,806874.204623564,8.0605214472581,0.295740613754592,3166941.0966263
"1434","G3200030005348","32",1724,10.6548317827968,0.0431798008102245,45455186.9048592,11.0583838564463,0.0632810440206887,67058957.0367541,8.40280685213162,0.616218878489942,4459566.54080902,7.11661683047319,0.203908437872553,1232274.38016905,8.06995730202401,0.295740613754592,3196965.32221452
"1435","G3200030005349","32",1816,10.5685535624538,0.0431798008102245,41697814.4886931,10.8630967513595,0.0632810440206887,55162594.2477978,8.29708285615881,0.616218878489942,4012151.28364507,7.03054996786542,0.203908437872553,1130652.26163741,8.09704319223809,0.295740613754592,3284741.35361705
"1436","G3200030005351","32",2055,10.2467389519633,0.0431798008102245,30223933.3814976,10.3884895182048,0.0632810440206887,34318269.4702638,8.01433434088862,0.616218878489942,3023995.77725668,6.13915938913892,0.203908437872553,463663.646297859,7.9485635002147,0.295740613754592,2831504.57191587
"1437","G3200030005352","32",1245,10.6170040982164,0.0431798008102245,43767837.8875361,11.0355581636119,0.0632810440206887,65545626.989766,8.43143464734392,0.616218878489942,4589079.08268477,6.89530792896236,0.203908437872553,987629.797814365,7.96587291088838,0.295740613754592,2880942.88705701
"1438","G3200030005353","32",2038,10.3939659034359,0.0431798008102245,35017959.486514,10.511966446863,0.0632810440206887,38828510.3118409,8.13355826556947,0.616218878489942,3406900.68027197,6.40671973932091,0.203908437872553,605902.898250794,7.94554971709037,0.295740613754592,2822983.87743255
"1439","G3200030005354","32",2239,10.4187771402054,0.0431798008102245,35897666.5523441,10.6480272620695,0.0632810440206887,44487826.673636,8.12984616352966,0.616218878489942,3394277.36132676,6.53130669334493,0.203908437872553,686294.402169074,7.96307439632219,0.295740613754592,2872891.79722376
"1440","G3200030005355","32",2296,10.537030904748,0.0431798008102245,40403889.6736122,10.783914044368,0.0632810440206887,50963127.2505995,8.3695078467769,0.616218878489942,4313512.63106914,6.88109227209443,0.203908437872553,973689.312834285,8.09810368799749,0.295740613754592,3288226.65564063
"1441","G3200030005356","32",1015,10.5578406332051,0.0431798008102245,41253492.9940594,10.8132167285599,0.0632810440206887,52478578.6355587,8.34734820300799,0.616218878489942,4218978.02279538,6.94846300081476,0.203908437872553,1041547.63941796,8.13961427975219,0.295740613754592,3427595.51998312
"1442","G3200030005357","32",2970,10.5104641874069,0.0431798008102245,39344623.8657346,10.7066744377875,0.0632810440206887,47174937.6495951,8.29290365434239,0.616218878489942,3995418.68252511,6.7316399970439,0.203908437872553,838521.311402887,8.0528096938848,0.295740613754592,3142612.35713218
"1443","G3200030005359","32",2421,10.619487082986,0.0431798008102245,43876647.7931747,11.0087527297396,0.0632810440206887,63811987.3067693,8.35318276462943,0.616218878489942,4243665.86137114,6.89104667898306,0.203908437872553,983430.214450888,8.07558612636697,0.295740613754592,3215011.21938982
"1444","G3200030005360","32",1984,10.356021102974,0.0431798008102245,33714103.7128609,10.5387413229833,0.0632810440206887,39882181.8814337,8.10148387883168,0.616218878489942,3299360.29555579,6.17757708304376,0.203908437872553,481823.123516266,7.90956504504902,0.295740613754592,2723205.73688968
"1445","G3200030005421","32",1117,10.3412898300637,0.0431798008102245,33221092.3085978,10.3670997352354,0.0632810440206887,33592004.1531993,8.15318876503697,0.616218878489942,3474440.59448869,6.22355976080995,0.203908437872553,504495.924169182,8.069812115946,0.295740613754592,3196501.20105064
"1446","G3200030005422","32",1447,10.5024496836384,0.0431798008102245,39030556.4578086,10.6134071786799,0.0632810440206887,42974009.8327703,8.14222396320417,0.616218878489942,3436552.14118155,6.31551769939685,0.203908437872553,553088.319976675,7.94356978881283,0.295740613754592,2817400.10138871
"1447","G3200030005423","32",1784,10.3313065357854,0.0431798008102245,32891086.3818389,10.4525575786187,0.0632810440206887,36588936.3943112,8.2345715864814,0.616218878489942,3769024.84990647,6.11813702846892,0.203908437872553,454018.083374249,7.91935499222951,0.295740613754592,2749996.70431644
"1448","G3200030005432","32",2320,10.5245003288541,0.0431798008102245,39900764.4750707,10.8880120385675,0.0632810440206887,56554250.898197,8.35768372693172,0.616218878489942,4262809.49149675,6.68250360961309,0.203908437872553,798315.281972307,7.93046036670165,0.295740613754592,2780706.65464504
"1449","G3200030005433","32",1705,10.5736248644808,0.0431798008102245,41909813.8017545,10.8859898661454,0.0632810440206887,56440004.0040681,8.37190403850904,0.616218878489942,4323861.02779206,6.7702189989738,0.203908437872553,871502.731297244,8.04553528834335,0.295740613754592,3119834.66790497
"1450","G3200030005434","32",1725,10.6305032966184,0.0431798008102245,44362674.4904831,10.995594758977,0.0632810440206887,62977850.849657,8.44323693000959,0.616218878489942,4643561.56761588,6.83822458300701,0.203908437872553,932831.498772594,8.00288803032972,0.295740613754592,2989579.52776298
"1451","G3200030005435","32",1396,10.5111565266345,0.0431798008102245,39371873.1240107,10.7815100003567,0.0632810440206887,50840756.8006444,8.27040530299662,0.616218878489942,3906532.0004595,6.83714633310172,0.203908437872553,931826.215368157,8.14639426124051,0.295740613754592,3450913.51261357
"1452","G3200030005436","32",4199,10.5111537640026,0.0431798008102245,39371764.3541694,10.7199746455261,0.0632810440206887,47806565.1982161,8.22634841119172,0.616218878489942,3738158.58119641,6.7132375900832,0.203908437872553,823231.61606687,8.02981384111362,0.295740613754592,3071169.89448547
"1453","G3200030005437","32",1591,10.5007967650707,0.0431798008102245,38966095.4154371,10.6519573486241,0.0632810440206887,44663011.7037663,8.47493687188346,0.616218878489942,4793120.17507187,6.7490242779039,0.203908437872553,853225.844934319,8.35402999962953,0.295740613754592,4247262.76711467
"1454","G3200030005438","32",1285,10.3192201023781,0.0431798008102245,32495943.2027125,10.3414492055379,0.0632810440206887,32741308.4926229,8.24987906878858,0.616218878489942,3827162.96999961,6.31647226692042,0.203908437872553,553616.532191596,7.95941591072823,0.295740613754592,2862400.5666802
"1455","G3200030005439","32",1304,10.3714155873291,0.0431798008102245,34237130.4894731,10.4085879912304,0.0632810440206887,35014992.36344,8.36731278536359,0.616218878489942,4304054.59022477,6.34084247920448,0.203908437872553,567274.026691463,7.86337253386156,0.295740613754592,2600275.12017012
